qid,remove_index,remove_rank,positive_add_index,positive_add_rank,positive_add_title,negative_add_index,negative_add_rank,negative_add_title,negative_type,positive_after_objective,negative_after_objective
6ae33560087211ebbd65ac1f6bf848b6,4,5,11,12,Jason Michael Brescia,5,6,Romance on the Range,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 1.0, -1.0]"
899ecc9e0bb011ebab90acde48001122,1,2,7,8,John Francis McLaren,5,6,"Victor Cavendish, 9th Duke of Devonshire",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
899ecc9e0bb011ebab90acde48001122,2,3,7,8,John Francis McLaren,5,6,"Victor Cavendish, 9th Duke of Devonshire",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
899ecc9e0bb011ebab90acde48001122,3,4,7,8,John Francis McLaren,5,6,"Victor Cavendish, 9th Duke of Devonshire",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
899ecc9e0bb011ebab90acde48001122,4,5,7,8,John Francis McLaren,5,6,"Victor Cavendish, 9th Duke of Devonshire",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
464cfa460bd911eba7f7acde48001122,1,2,10,11,Ken Burns,5,6,Fred Roy Krug,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
464cfa460bd911eba7f7acde48001122,2,3,10,11,Ken Burns,5,6,Fred Roy Krug,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
464cfa460bd911eba7f7acde48001122,3,4,10,11,Ken Burns,5,6,Fred Roy Krug,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
464cfa460bd911eba7f7acde48001122,4,5,10,11,Ken Burns,5,6,Fred Roy Krug,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
7b0abe460baf11ebab90acde48001122,0,1,5,6,Lugaid Íardonn,7,8,Conaing Bececlach,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
7b0abe460baf11ebab90acde48001122,2,3,5,6,Lugaid Íardonn,7,8,Conaing Bececlach,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
7b0abe460baf11ebab90acde48001122,3,4,5,6,Lugaid Íardonn,7,8,Conaing Bececlach,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
7b0abe460baf11ebab90acde48001122,4,5,5,6,Lugaid Íardonn,7,8,Conaing Bececlach,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
1ca3370c0bdc11eba7f7acde48001122,1,2,18,19,Bing Crosby,8,9,It's in the Bag,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
1ca3370c0bdc11eba7f7acde48001122,2,3,18,19,Bing Crosby,8,9,It's in the Bag,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
1ca3370c0bdc11eba7f7acde48001122,3,4,18,19,Bing Crosby,8,9,It's in the Bag,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
1ca3370c0bdc11eba7f7acde48001122,4,5,18,19,Bing Crosby,8,9,It's in the Bag,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
befd7f2008bf11ebbd8aac1f6bf848b6,0,1,5,6,Amir Temraz,12,13,Markus Weissenberger,lexical_hard_negative,"[0.0, 0.5, 1.0, 1.0, -0.0]","[0.0, 0.0, 0.0, 0.0, -1.0]"
befd7f2008bf11ebbd8aac1f6bf848b6,1,2,5,6,Amir Temraz,12,13,Markus Weissenberger,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
befd7f2008bf11ebbd8aac1f6bf848b6,2,3,5,6,Amir Temraz,12,13,Markus Weissenberger,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
befd7f2008bf11ebbd8aac1f6bf848b6,3,4,5,6,Amir Temraz,12,13,Markus Weissenberger,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
befd7f2008bf11ebbd8aac1f6bf848b6,4,5,5,6,Amir Temraz,12,13,Markus Weissenberger,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
fa11eeb4095a11ebbdaeac1f6bf848b6,1,2,6,7,China Bound,7,8,Star Wars: Threads of Destiny,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
fa11eeb4095a11ebbdaeac1f6bf848b6,2,3,6,7,China Bound,7,8,Star Wars: Threads of Destiny,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
fa11eeb4095a11ebbdaeac1f6bf848b6,3,4,6,7,China Bound,7,8,Star Wars: Threads of Destiny,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
fa11eeb4095a11ebbdaeac1f6bf848b6,4,5,6,7,China Bound,7,8,Star Wars: Threads of Destiny,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
07f2140e0bdc11eba7f7acde48001122,0,1,5,6,Titus Flavius Clemens (consul),7,8,Where Was I,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
07f2140e0bdc11eba7f7acde48001122,2,3,5,6,Titus Flavius Clemens (consul),7,8,Where Was I,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
07f2140e0bdc11eba7f7acde48001122,3,4,5,6,Titus Flavius Clemens (consul),7,8,Where Was I,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
07f2140e0bdc11eba7f7acde48001122,4,5,5,6,Titus Flavius Clemens (consul),7,8,Where Was I,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
86947bc20bdb11eba7f7acde48001122,1,2,6,7,Sergei Prokofiev,5,6,The Queen of Spades (1910 film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
86947bc20bdb11eba7f7acde48001122,2,3,6,7,Sergei Prokofiev,5,6,The Queen of Spades (1910 film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
86947bc20bdb11eba7f7acde48001122,3,4,6,7,Sergei Prokofiev,5,6,The Queen of Spades (1910 film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
86947bc20bdb11eba7f7acde48001122,4,5,6,7,Sergei Prokofiev,5,6,The Queen of Spades (1910 film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
0f26cc3508a711ebbd7fac1f6bf848b6,1,2,14,15,The Boss of Rustler's Roost,15,16,Killed the Family and Went to the Movies,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
0f26cc3508a711ebbd7fac1f6bf848b6,2,3,14,15,The Boss of Rustler's Roost,15,16,Killed the Family and Went to the Movies,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
0f26cc3508a711ebbd7fac1f6bf848b6,3,4,14,15,The Boss of Rustler's Roost,15,16,Killed the Family and Went to the Movies,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
0f26cc3508a711ebbd7fac1f6bf848b6,4,5,14,15,The Boss of Rustler's Roost,15,16,Killed the Family and Went to the Movies,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
eea5851e088c11ebbd70ac1f6bf848b6,2,3,5,6,Benny Chan (film director),6,7,Eddie Romero,lexical_hard_negative,"[0.0, 0.75, 3.0, 0.6666666666666666, -0.0]","[0.0, 0.5, 2.0, 0.6666666666666666, -1.0]"
eea5851e088c11ebbd70ac1f6bf848b6,3,4,5,6,Benny Chan (film director),6,7,Eddie Romero,lexical_hard_negative,"[0.0, 0.75, 3.0, 0.6666666666666666, -0.0]","[0.0, 0.5, 2.0, 0.6666666666666666, -1.0]"
eea5851e088c11ebbd70ac1f6bf848b6,4,5,5,6,Benny Chan (film director),6,7,Eddie Romero,lexical_hard_negative,"[0.0, 0.75, 3.0, 0.6666666666666666, -0.0]","[0.0, 0.5, 2.0, 0.6666666666666666, -1.0]"
81c09831088c11ebbd6fac1f6bf848b6,0,1,12,13,Duane Armstrong,11,12,The Warriors,lexical_hard_negative,"[1.0, 1.0, 2.0, 0.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
81c09831088c11ebbd6fac1f6bf848b6,2,3,12,13,Duane Armstrong,11,12,The Warriors,lexical_hard_negative,"[1.0, 1.0, 2.0, 0.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
81c09831088c11ebbd6fac1f6bf848b6,3,4,12,13,Duane Armstrong,11,12,The Warriors,lexical_hard_negative,"[1.0, 1.0, 2.0, 0.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
81c09831088c11ebbd6fac1f6bf848b6,4,5,12,13,Duane Armstrong,11,12,The Warriors,lexical_hard_negative,"[1.0, 1.0, 2.0, 0.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
cc66e2500bdd11eba7f7acde48001122,0,1,11,12,Fred Raymond,5,6,The Lilac Domino (film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
cc66e2500bdd11eba7f7acde48001122,2,3,11,12,Fred Raymond,5,6,The Lilac Domino (film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
cc66e2500bdd11eba7f7acde48001122,3,4,11,12,Fred Raymond,5,6,The Lilac Domino (film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
cc66e2500bdd11eba7f7acde48001122,4,5,11,12,Fred Raymond,5,6,The Lilac Domino (film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
c3e1ad9e090d11ebbdadac1f6bf848b6,1,2,6,7,A Man on His Knees,5,6,OSS 117 Mission for a Killer,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
c3e1ad9e090d11ebbdadac1f6bf848b6,2,3,6,7,A Man on His Knees,5,6,OSS 117 Mission for a Killer,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
c3e1ad9e090d11ebbdadac1f6bf848b6,3,4,6,7,A Man on His Knees,5,6,OSS 117 Mission for a Killer,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
c3e1ad9e090d11ebbdadac1f6bf848b6,4,5,6,7,A Man on His Knees,5,6,OSS 117 Mission for a Killer,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
3ced5368089311ebbd74ac1f6bf848b6,1,2,17,18,Wolf Rilla,8,9,Johnny on the Run,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 1.0, -1.0]"
3ced5368089311ebbd74ac1f6bf848b6,3,4,17,18,Wolf Rilla,8,9,Johnny on the Run,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 1.0, -1.0]"
29970e8e0baf11ebab90acde48001122,1,2,5,6,"Walter IV, Count of Brienne",6,7,"Erard I, Count of Brienne",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
29970e8e0baf11ebab90acde48001122,2,3,5,6,"Walter IV, Count of Brienne",6,7,"Erard I, Count of Brienne",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
29970e8e0baf11ebab90acde48001122,3,4,5,6,"Walter IV, Count of Brienne",6,7,"Erard I, Count of Brienne",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
29970e8e0baf11ebab90acde48001122,4,5,5,6,"Walter IV, Count of Brienne",6,7,"Erard I, Count of Brienne",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
f5175c840bdd11eba7f7acde48001122,1,2,10,11,Mehmed the Conqueror,5,6,Gülbahar Hatun (wife of Bayezid II),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
f5175c840bdd11eba7f7acde48001122,2,3,10,11,Mehmed the Conqueror,5,6,Gülbahar Hatun (wife of Bayezid II),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
f5175c840bdd11eba7f7acde48001122,3,4,10,11,Mehmed the Conqueror,5,6,Gülbahar Hatun (wife of Bayezid II),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
f5175c840bdd11eba7f7acde48001122,4,5,10,11,Mehmed the Conqueror,5,6,Gülbahar Hatun (wife of Bayezid II),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
aa73a9fb08b611ebbd88ac1f6bf848b6,3,4,7,8,Eddie Romero,9,10,The Mad Doctor of Market Street,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 1.0, -1.0]"
aa73a9fb08b611ebbd88ac1f6bf848b6,4,5,7,8,Eddie Romero,9,10,The Mad Doctor of Market Street,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 1.0, -1.0]"
567300700bdc11eba7f7acde48001122,1,2,10,11,Jay-Z,6,7,Let Me Out,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
567300700bdc11eba7f7acde48001122,2,3,10,11,Jay-Z,6,7,Let Me Out,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
567300700bdc11eba7f7acde48001122,3,4,10,11,Jay-Z,6,7,Let Me Out,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
567300700bdc11eba7f7acde48001122,4,5,10,11,Jay-Z,6,7,Let Me Out,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
4bda61000bda11eba7f7acde48001122,0,1,18,19,"Wriothesley Russell, 2nd Duke of Bedford",5,6,"Elizabeth Howard, Countess of Effingham",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
4bda61000bda11eba7f7acde48001122,2,3,18,19,"Wriothesley Russell, 2nd Duke of Bedford",5,6,"Elizabeth Howard, Countess of Effingham",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
4bda61000bda11eba7f7acde48001122,3,4,18,19,"Wriothesley Russell, 2nd Duke of Bedford",5,6,"Elizabeth Howard, Countess of Effingham",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
4bda61000bda11eba7f7acde48001122,4,5,18,19,"Wriothesley Russell, 2nd Duke of Bedford",5,6,"Elizabeth Howard, Countess of Effingham",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
2319739c0bde11eba7f7acde48001122,1,2,7,8,Agnes of Meissen,5,6,"William, Duke of Brunswick-Grubenhagen",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
2319739c0bde11eba7f7acde48001122,2,3,7,8,Agnes of Meissen,5,6,"William, Duke of Brunswick-Grubenhagen",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
2319739c0bde11eba7f7acde48001122,3,4,7,8,Agnes of Meissen,5,6,"William, Duke of Brunswick-Grubenhagen",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
2319739c0bde11eba7f7acde48001122,4,5,7,8,Agnes of Meissen,5,6,"William, Duke of Brunswick-Grubenhagen",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
6c0db92c08e211ebbda4ac1f6bf848b6,3,4,6,7,Éric Rohmer,7,8,Daddy or Mommy,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 1.0, -1.0]"
6c0db92c08e211ebbda4ac1f6bf848b6,4,5,6,7,Éric Rohmer,7,8,Daddy or Mommy,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 1.0, -1.0]"
6789c1140bdc11eba7f7acde48001122,1,2,16,17,Emperor Gaozong of Tang,5,6,Takayama Tomoteru,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
6789c1140bdc11eba7f7acde48001122,2,3,16,17,Emperor Gaozong of Tang,5,6,Takayama Tomoteru,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
6789c1140bdc11eba7f7acde48001122,3,4,16,17,Emperor Gaozong of Tang,5,6,Takayama Tomoteru,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
6789c1140bdc11eba7f7acde48001122,4,5,16,17,Emperor Gaozong of Tang,5,6,Takayama Tomoteru,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
695689d20baf11ebab90acde48001122,1,2,7,8,Aditya Chopra,5,6,Ananya Panday,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
695689d20baf11ebab90acde48001122,2,3,7,8,Aditya Chopra,5,6,Ananya Panday,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
695689d20baf11ebab90acde48001122,3,4,7,8,Aditya Chopra,5,6,Ananya Panday,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
695689d20baf11ebab90acde48001122,4,5,7,8,Aditya Chopra,5,6,Ananya Panday,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
d6003284088e11ebbd70ac1f6bf848b6,0,1,6,7,The Pirate's Dream,9,10,The Pirate (1984 film),lexical_hard_negative,"[0.0, 0.5, 1.0, 1.0, -0.0]","[0.0, 0.0, 0.0, 0.0, -1.0]"
d6003284088e11ebbd70ac1f6bf848b6,1,2,6,7,The Pirate's Dream,9,10,The Pirate (1984 film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
d6003284088e11ebbd70ac1f6bf848b6,2,3,6,7,The Pirate's Dream,9,10,The Pirate (1984 film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
d6003284088e11ebbd70ac1f6bf848b6,3,4,6,7,The Pirate's Dream,9,10,The Pirate (1984 film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
d6003284088e11ebbd70ac1f6bf848b6,4,5,6,7,The Pirate's Dream,9,10,The Pirate (1984 film),lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 0.0, -1.0]"
aeeccb8e08d811ebbd9cac1f6bf848b6,0,1,5,6,Rohit Shetty,7,8,Ma femme s'appelle reviens,lexical_hard_negative,"[0.0, 0.75, 3.0, 1.0, -0.0]","[0.0, 0.5, 2.0, 0.3333333333333333, -1.0]"
aeeccb8e08d811ebbd9cac1f6bf848b6,1,2,5,6,Rohit Shetty,7,8,Ma femme s'appelle reviens,lexical_hard_negative,"[0.0, 0.75, 3.0, 1.0, -0.0]","[0.0, 0.5, 2.0, 0.6666666666666666, -1.0]"
aeeccb8e08d811ebbd9cac1f6bf848b6,2,3,5,6,Rohit Shetty,7,8,Ma femme s'appelle reviens,lexical_hard_negative,"[0.0, 0.75, 3.0, 1.0, -0.0]","[0.0, 0.5, 2.0, 0.6666666666666666, -1.0]"
aeeccb8e08d811ebbd9cac1f6bf848b6,3,4,5,6,Rohit Shetty,7,8,Ma femme s'appelle reviens,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 0.6666666666666666, -1.0]"
aeeccb8e08d811ebbd9cac1f6bf848b6,4,5,5,6,Rohit Shetty,7,8,Ma femme s'appelle reviens,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 0.6666666666666666, -1.0]"
aa7520b80baf11ebab90acde48001122,1,2,7,8,"Maurice, Prince of Orange",5,6,"Louis of Nassau, Lord of De Lek and Beverweerd",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
aa7520b80baf11ebab90acde48001122,2,3,7,8,"Maurice, Prince of Orange",5,6,"Louis of Nassau, Lord of De Lek and Beverweerd",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
aa7520b80baf11ebab90acde48001122,3,4,7,8,"Maurice, Prince of Orange",5,6,"Louis of Nassau, Lord of De Lek and Beverweerd",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
aa7520b80baf11ebab90acde48001122,4,5,7,8,"Maurice, Prince of Orange",5,6,"Louis of Nassau, Lord of De Lek and Beverweerd",lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
491a36140bdc11eba7f7acde48001122,1,2,14,15,Jerry Gray (arranger),6,7,Where Was I,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
491a36140bdc11eba7f7acde48001122,2,3,14,15,Jerry Gray (arranger),6,7,Where Was I,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
491a36140bdc11eba7f7acde48001122,3,4,14,15,Jerry Gray (arranger),6,7,Where Was I,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
491a36140bdc11eba7f7acde48001122,4,5,14,15,Jerry Gray (arranger),6,7,Where Was I,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
84d024380bdd11eba7f7acde48001122,0,1,5,6,Karel Lamač,6,7,Peter Glenville,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
84d024380bdd11eba7f7acde48001122,2,3,5,6,Karel Lamač,6,7,Peter Glenville,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
84d024380bdd11eba7f7acde48001122,3,4,5,6,Karel Lamač,6,7,Peter Glenville,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
84d024380bdd11eba7f7acde48001122,4,5,5,6,Karel Lamač,6,7,Peter Glenville,lexical_hard_negative,"[1.0, 1.0, 2.0, 1.0, -0.0]","[0.0, 0.5, 1.0, 1.0, -1.0]"
08b4d30e08d511ebbd98ac1f6bf848b6,0,1,6,7,Scott Shaw,5,6,Ann Hui,lexical_hard_negative,"[0.0, 0.5, 2.0, 1.0, -0.0]","[0.0, 0.25, 1.0, 0.3333333333333333, -1.0]"
08b4d30e08d511ebbd98ac1f6bf848b6,2,3,6,7,Scott Shaw,5,6,Ann Hui,lexical_hard_negative,"[0.0, 0.75, 3.0, 1.0, -0.0]","[0.0, 0.5, 2.0, 0.6666666666666666, -1.0]"
08b4d30e08d511ebbd98ac1f6bf848b6,3,4,6,7,Scott Shaw,5,6,Ann Hui,lexical_hard_negative,"[0.0, 0.75, 3.0, 1.0, -0.0]","[0.0, 0.5, 2.0, 0.6666666666666666, -1.0]"
08b4d30e08d511ebbd98ac1f6bf848b6,4,5,6,7,Scott Shaw,5,6,Ann Hui,lexical_hard_negative,"[0.0, 0.75, 3.0, 1.0, -0.0]","[0.0, 0.5, 2.0, 0.6666666666666666, -1.0]"
5a7b4936088d11ebbd70ac1f6bf848b6,3,4,5,6,Sergio Nasca,6,7,Duilio Coletti,lexical_hard_negative,"[1.0, 1.0, 4.0, 1.0, -0.0]","[0.0, 0.75, 3.0, 1.0, -1.0]"
