pilot_slice,policy,dataset,base_dataset,query_index,question,gold_title,source_has_gold,source_best_gold_rank,expanded_best_gold_rank,rank_improvement_vs_source,expanded_hit_at_5,expanded_hit_at_10,expanded_hit_at_20,expanded_hit_at_50,expanded_hit_at_100,final_new_at_5,pool_absent_recovered_at_100,retrieval_calls,slot_count,resolved_slot_count,slot_coverage,expanded_top5_titles_json
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,759,Whose father was a navigator who explored the east coast of the continental region where Sergio Villanueva would later be born?,Sebastian Cabot (explorer),1,7,7,0,0,1,1,1,1,0,0,0,4,0,0.0,"[""Vicente Yáñez Pinzón"", ""Sergio Villanueva"", ""Francisco de Orellana"", ""Pedro Álvares Cabral"", ""Francisco de Eliza""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,759,Whose father was a navigator who explored the east coast of the continental region where Sergio Villanueva would later be born?,Paula Santiago,1,23,,,0,0,0,0,0,0,0,1,0,0,,"[""Sergio Villanueva"", ""History of Australia"", ""History of the west coast of North America"", ""East Coast of the United States"", ""Portugal""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,759,Whose father was a navigator who explored the east coast of the continental region where Sergio Villanueva would later be born?,Sebastian Cabot (explorer),1,7,,,0,0,0,0,0,0,0,1,0,0,,"[""Sergio Villanueva"", ""History of Australia"", ""History of the west coast of North America"", ""East Coast of the United States"", ""Portugal""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,759,Whose father was a navigator who explored the east coast of the continental region where Sergio Villanueva would later be born?,Paula Santiago,1,23,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Sergio Villanueva"", ""Sergio Furlan"", ""Duck, You Sucker!"", ""Father of the Nation"", ""Ashkenazi Jews""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,759,Whose father was a navigator who explored the east coast of the continental region where Sergio Villanueva would later be born?,Sebastian Cabot (explorer),1,7,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Sergio Villanueva"", ""Sergio Furlan"", ""Duck, You Sucker!"", ""Father of the Nation"", ""Ashkenazi Jews""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,759,Whose father was a navigator who explored the east coast of the continental region where Sergio Villanueva would later be born?,Paula Santiago,1,23,,,0,0,0,0,0,0,0,4,0,0,,"[""Sergio Villanueva"", ""History of Australia"", ""History of the west coast of North America"", ""East Coast of the United States"", ""Portugal""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,759,Whose father was a navigator who explored the east coast of the continental region where Sergio Villanueva would later be born?,Sebastian Cabot (explorer),1,7,,,0,0,0,0,0,0,0,4,0,0,,"[""Sergio Villanueva"", ""History of Australia"", ""History of the west coast of North America"", ""East Coast of the United States"", ""Portugal""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,759,Whose father was a navigator who explored the east coast of the continental region where Sergio Villanueva would later be born?,Paula Santiago,1,23,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Sergio Villanueva"", ""Sergio Furlan"", ""Duck, You Sucker!"", ""Father of the Nation"", ""Ashkenazi Jews""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,759,Whose father was a navigator who explored the east coast of the continental region where Sergio Villanueva would later be born?,Sebastian Cabot (explorer),1,7,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Sergio Villanueva"", ""Sergio Furlan"", ""Duck, You Sucker!"", ""Father of the Nation"", ""Ashkenazi Jews""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Randolph County, Illinois",1,31,31,0,0,0,0,1,1,0,0,0,2,0,0.0,"[""WIZE"", ""Ohio"", ""KKSS"", ""WLUJ"", ""WHOS""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Springfield, Illinois",1,28,28,0,0,0,0,1,1,0,0,0,2,0,0.0,"[""WIZE"", ""Ohio"", ""KKSS"", ""WLUJ"", ""WHOS""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Randolph County, Illinois",1,31,,,0,0,0,0,0,0,0,1,0,0,,"[""Ward Township, Randolph County, Indiana"", ""WIZE"", ""Mary Jane Ward"", ""Richmond Township, Marquette County, Michigan"", ""Rockville Township, Stearns County, Minnesota""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Springfield, Illinois",1,28,,,0,0,0,0,0,0,0,1,0,0,,"[""Ward Township, Randolph County, Indiana"", ""WIZE"", ""Mary Jane Ward"", ""Richmond Township, Marquette County, Michigan"", ""Rockville Township, Stearns County, Minnesota""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Randolph County, Illinois",1,31,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Ward Township, Randolph County, Indiana"", ""Mary Jane Ward"", ""Richmond Township, Marquette County, Michigan"", ""Rockville Township, Stearns County, Minnesota"", ""Eden Lake Township, Stearns County, Minnesota""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Springfield, Illinois",1,28,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Ward Township, Randolph County, Indiana"", ""Mary Jane Ward"", ""Richmond Township, Marquette County, Michigan"", ""Rockville Township, Stearns County, Minnesota"", ""Eden Lake Township, Stearns County, Minnesota""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Randolph County, Illinois",1,31,,,0,0,0,0,0,0,0,4,0,0,,"[""Ward Township, Randolph County, Indiana"", ""WIZE"", ""Mary Jane Ward"", ""Richmond Township, Marquette County, Michigan"", ""Rockville Township, Stearns County, Minnesota""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Springfield, Illinois",1,28,,,0,0,0,0,0,0,0,4,0,0,,"[""Ward Township, Randolph County, Indiana"", ""WIZE"", ""Mary Jane Ward"", ""Richmond Township, Marquette County, Michigan"", ""Rockville Township, Stearns County, Minnesota""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Randolph County, Illinois",1,31,13,18,0,0,1,1,1,0,0,2,2,2,1.0,"[""Ward Township, Randolph County, Indiana"", ""Mary Jane Ward"", ""Richmond Township, Marquette County, Michigan"", ""Rockville Township, Stearns County, Minnesota"", ""Eden Lake Township, Stearns County, Minnesota""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,769,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?,"Springfield, Illinois",1,28,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Ward Township, Randolph County, Indiana"", ""Mary Jane Ward"", ""Richmond Township, Marquette County, Michigan"", ""Rockville Township, Stearns County, Minnesota"", ""Eden Lake Township, Stearns County, Minnesota""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Geography of Myanmar,1,27,22,5,0,0,0,1,1,0,0,0,3,0,0.0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Myanmar,1,6,6,0,0,1,1,1,1,0,0,0,3,0,0.0,"[""2020 AFC U-23 Championship qualification"", ""A Don"", ""FIFA World Cup"", ""A Lim"", ""A Kiom""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Geography of Myanmar,1,27,,,0,0,0,0,0,0,0,1,0,0,,"[""2020 AFC U-23 Championship qualification"", ""2020 United States presidential election"", ""Carnival Cruise Line"", ""Don't Ask Me Why (Billy Joel song)"", ""Super Bowl LV""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Myanmar,1,6,,,0,0,0,0,0,0,0,1,0,0,,"[""2020 AFC U-23 Championship qualification"", ""2020 United States presidential election"", ""Carnival Cruise Line"", ""Don't Ask Me Why (Billy Joel song)"", ""Super Bowl LV""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Geography of Myanmar,1,27,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""2020 AFC U-23 Championship qualification"", ""2020 United States presidential election"", ""India national football team"", ""World Snooker Championship"", ""Qualification types in the United Kingdom""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Myanmar,1,6,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""2020 AFC U-23 Championship qualification"", ""2020 United States presidential election"", ""India national football team"", ""World Snooker Championship"", ""Qualification types in the United Kingdom""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Geography of Myanmar,1,27,,,0,0,0,0,0,0,0,4,0,0,,"[""2020 AFC U-23 Championship qualification"", ""2020 United States presidential election"", ""Carnival Cruise Line"", ""Don't Ask Me Why (Billy Joel song)"", ""Super Bowl LV""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Myanmar,1,6,,,0,0,0,0,0,0,0,4,0,0,,"[""2020 AFC U-23 Championship qualification"", ""2020 United States presidential election"", ""Carnival Cruise Line"", ""Don't Ask Me Why (Billy Joel song)"", ""Super Bowl LV""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Geography of Myanmar,1,27,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""2020 AFC U-23 Championship qualification"", ""2020 United States presidential election"", ""India national football team"", ""World Snooker Championship"", ""Qualification types in the United Kingdom""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,774,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?,Myanmar,1,6,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""2020 AFC U-23 Championship qualification"", ""2020 United States presidential election"", ""India national football team"", ""World Snooker Championship"", ""Qualification types in the United Kingdom""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,803,In what region of the country where Ha Hoa is located is the city where Zone 5 Military Museum is found?,South Central Coast,1,5,5,0,0,1,1,1,1,0,0,0,2,0,0.0,"[""Zone 5 Military Museum, Danang"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Thao District"", ""Museum of Cham Sculpture""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,803,In what region of the country where Ha Hoa is located is the city where Zone 5 Military Museum is found?,South Central Coast,1,5,,,0,0,0,0,0,0,0,1,0,0,,"[""Zone 5 Military Museum, Danang"", ""German military administration in occupied France during World War II"", ""Hạ Hòa District"", ""Khánh Hòa Province"", ""Fort Vredeburg Museum""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,803,In what region of the country where Ha Hoa is located is the city where Zone 5 Military Museum is found?,South Central Coast,1,5,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Hạ Hòa District"", ""Khánh Hòa Province"", ""Đức Huệ District"", ""Việt Yên District"", ""Võ Út Cường""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,803,In what region of the country where Ha Hoa is located is the city where Zone 5 Military Museum is found?,South Central Coast,1,5,,,0,0,0,0,0,0,0,4,0,0,,"[""Zone 5 Military Museum, Danang"", ""German military administration in occupied France during World War II"", ""Hạ Hòa District"", ""Khánh Hòa Province"", ""Fort Vredeburg Museum""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,803,In what region of the country where Ha Hoa is located is the city where Zone 5 Military Museum is found?,South Central Coast,1,5,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Hạ Hòa District"", ""Khánh Hòa Province"", ""Đức Huệ District"", ""Việt Yên District"", ""Võ Út Cường""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Jerome Quinn,1,5,5,0,0,1,1,1,1,0,0,0,3,0,0.0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Pulaski High School,1,17,17,0,0,0,1,1,1,0,0,0,3,0,0.0,"[""Tenement (band)"", ""Kaunas County"", ""Danko Jones"", ""John C. Petersen"", ""KRSU (FM)""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Jerome Quinn,1,5,,,0,0,0,0,0,0,0,1,0,0,,"[""Baranya County"", ""Aqqala County"", ""Mecklenburg County, North Carolina"", ""Tenement (band)"", ""County of Gorizia""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Pulaski High School,1,17,,,0,0,0,0,0,0,0,1,0,0,,"[""Baranya County"", ""Aqqala County"", ""Mecklenburg County, North Carolina"", ""Tenement (band)"", ""County of Gorizia""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Jerome Quinn,1,5,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Tenement (band)"", ""Max Rosenthal Tenement in Bydgoszcz"", ""Holy Cross Goodtime Marching Band"", ""Hong Kong Police Band"", ""Bowling for Soup""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Pulaski High School,1,17,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Tenement (band)"", ""Max Rosenthal Tenement in Bydgoszcz"", ""Holy Cross Goodtime Marching Band"", ""Hong Kong Police Band"", ""Bowling for Soup""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Jerome Quinn,1,5,,,0,0,0,0,0,0,0,4,0,0,,"[""Baranya County"", ""Aqqala County"", ""Mecklenburg County, North Carolina"", ""Tenement (band)"", ""County of Gorizia""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Pulaski High School,1,17,,,0,0,0,0,0,0,0,4,0,0,,"[""Baranya County"", ""Aqqala County"", ""Mecklenburg County, North Carolina"", ""Tenement (band)"", ""County of Gorizia""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Jerome Quinn,1,5,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Tenement (band)"", ""Max Rosenthal Tenement in Bydgoszcz"", ""Holy Cross Goodtime Marching Band"", ""Hong Kong Police Band"", ""Bowling for Soup""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,810,What is the capital of the county that shares a border with the county where the band Tenement was formed?,Pulaski High School,1,17,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Tenement (band)"", ""Max Rosenthal Tenement in Bydgoszcz"", ""Holy Cross Goodtime Marching Band"", ""Hong Kong Police Band"", ""Bowling for Soup""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,815,"Who was a prominent figure at the radio division of the broadcasting company that created the version of The Biggest Loser: The Final Chance, set in the country containing Labu?",Adult contemporary music,1,81,78,3,0,0,0,0,1,0,0,0,3,0,0.0,"[""The Biggest Loser Brunei: Lose It All"", ""Labu, Temburong"", ""The Biggest Loser (season 5)"", ""Labu dan Labi"", ""Ali Vincent""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,815,"Who was a prominent figure at the radio division of the broadcasting company that created the version of The Biggest Loser: The Final Chance, set in the country containing Labu?",Adult contemporary music,1,81,,,0,0,0,0,0,0,0,1,0,0,,"[""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 5)"", ""The Biggest Loser (season 2)"", ""The Biggest Loser (season 16)""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,815,"Who was a prominent figure at the radio division of the broadcasting company that created the version of The Biggest Loser: The Final Chance, set in the country containing Labu?",Adult contemporary music,1,81,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 5)"", ""The Biggest Loser (season 2)"", ""The Biggest Loser (season 16)""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,815,"Who was a prominent figure at the radio division of the broadcasting company that created the version of The Biggest Loser: The Final Chance, set in the country containing Labu?",Adult contemporary music,1,81,,,0,0,0,0,0,0,0,4,0,0,,"[""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 5)"", ""The Biggest Loser (season 2)"", ""The Biggest Loser (season 16)""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,815,"Who was a prominent figure at the radio division of the broadcasting company that created the version of The Biggest Loser: The Final Chance, set in the country containing Labu?",Adult contemporary music,1,81,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 5)"", ""The Biggest Loser (season 2)"", ""The Biggest Loser (season 16)""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,837,What is the name of the castle in the city where the performers of Born A Lion was formed?,Casa Loma,1,88,86,2,0,0,0,0,1,0,0,0,2,0,0.0,"[""Born a Lion"", ""We Sweat Blood"", ""Baynard's Castle"", ""Robert Fitz Richard"", ""Danko Jones""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,837,What is the name of the castle in the city where the performers of Born A Lion was formed?,Casa Loma,1,88,,,0,0,0,0,0,0,0,1,0,0,,"[""Lion"", ""Born a Lion"", ""Arthur's Seat"", ""Hall of Great Western Performers"", ""Terringzean Castle, East Ayrshire""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,837,What is the name of the castle in the city where the performers of Born A Lion was formed?,Casa Loma,1,88,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Lion"", ""Born a Lion"", ""Hall of Great Western Performers"", ""Honey in the Lion's Head"", ""Natural-born-citizen clause""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,837,What is the name of the castle in the city where the performers of Born A Lion was formed?,Casa Loma,1,88,,,0,0,0,0,0,0,0,4,0,0,,"[""Lion"", ""Born a Lion"", ""Arthur's Seat"", ""Hall of Great Western Performers"", ""Terringzean Castle, East Ayrshire""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,837,What is the name of the castle in the city where the performers of Born A Lion was formed?,Casa Loma,1,88,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Lion"", ""Born a Lion"", ""Hall of Great Western Performers"", ""Honey in the Lion's Head"", ""Natural-born-citizen clause""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,863,In what region of the country where Lam Thao is located is John Phan's birthplace?,South Central Coast,1,5,5,0,0,1,1,1,1,0,0,0,4,0,0.0,"[""John Phan"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Đồng Province""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,863,In what region of the country where Lam Thao is located is John Phan's birthplace?,South Central Coast,1,5,,,0,0,0,0,0,0,0,1,0,0,,"[""Lâm Thao District"", ""John Phan"", ""Ho Chi Minh trail"", ""Tiffany Lam"", ""Lâm Đồng Province""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,863,In what region of the country where Lam Thao is located is John Phan's birthplace?,South Central Coast,1,5,,,0,0,0,0,0,0,0,4,4,3,0.75,"[""Lâm Thao District"", ""Tiffany Lam"", ""Lâm Đồng Province"", ""Lâm Quang Thi"", ""Ho Chi Minh trail""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,863,In what region of the country where Lam Thao is located is John Phan's birthplace?,South Central Coast,1,5,,,0,0,0,0,0,0,0,4,0,0,,"[""Lâm Thao District"", ""John Phan"", ""Ho Chi Minh trail"", ""Tiffany Lam"", ""Lâm Đồng Province""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,863,In what region of the country where Lam Thao is located is John Phan's birthplace?,South Central Coast,1,5,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Lâm Thao District"", ""Tiffany Lam"", ""Lâm Đồng Province"", ""Lâm Quang Thi"", ""Ho Chi Minh trail""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,875,When did the state that Frozen Run is located in reinstate the death penalty?,"Socialist Party of Oregon (Columbia County, Oregon)",0,,,,0,0,0,0,0,0,0,0,2,0,0.0,"[""Frozen Run"", ""Capital punishment in the United States"", ""Furman v. Georgia"", ""Capital punishment in Oregon"", ""Fishing Creek Confederacy""]"
source_pool_absent,rank_expansion,MuSiQue,musique,875,When did the state that Frozen Run is located in reinstate the death penalty?,"Socialist Party of Oregon (Columbia County, Oregon)",0,,,,0,0,0,0,0,0,0,1,0,0,,"[""Frozen Run"", ""Capital punishment in the United States"", ""Capital punishment in the United States"", ""Home run"", ""Black Death""]"
source_pool_absent,independent_demand,MuSiQue,musique,875,When did the state that Frozen Run is located in reinstate the death penalty?,"Socialist Party of Oregon (Columbia County, Oregon)",0,,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Frozen Run"", ""Home run"", ""West Branch Run"", ""50 home run club"", ""Band on the Run (song)""]"
source_pool_absent,context_iterative_lite,MuSiQue,musique,875,When did the state that Frozen Run is located in reinstate the death penalty?,"Socialist Party of Oregon (Columbia County, Oregon)",0,,,,0,0,0,0,0,0,0,4,0,0,,"[""Frozen Run"", ""Capital punishment in the United States"", ""Capital punishment in the United States"", ""Home run"", ""Black Death""]"
source_pool_absent,dbir_det,MuSiQue,musique,875,When did the state that Frozen Run is located in reinstate the death penalty?,"Socialist Party of Oregon (Columbia County, Oregon)",0,,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Frozen Run"", ""Home run"", ""West Branch Run"", ""50 home run club"", ""Band on the Run (song)""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,886,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",César Gabriel de Choiseul,1,33,27,6,0,0,0,1,1,0,0,0,4,0,0.0,"[""Florimond Claude, Comte de Mercy-Argenteau"", ""Rose Bertin"", ""Kaliningrad"", ""Ashkenazi Jews"", ""1939 German ultimatum to Lithuania""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,886,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",César Gabriel de Choiseul,1,33,,,0,0,0,0,0,0,0,1,0,0,,"[""Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews"", ""Anne-Antoinette Diderot""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,886,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",César Gabriel de Choiseul,1,33,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,886,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",César Gabriel de Choiseul,1,33,,,0,0,0,0,0,0,0,4,0,0,,"[""Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews"", ""Anne-Antoinette Diderot""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,886,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",César Gabriel de Choiseul,1,33,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews"", ""Ashkenazi Jews""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,892,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?",Scion (automobile),1,5,5,0,0,1,1,1,1,0,0,0,2,0,0.0,"[""1973 oil crisis"", ""Acura Legend"", ""Acura RL"", ""Acura RLX"", ""Toyota""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,892,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?",Scion (automobile),1,5,7,-2,0,1,1,1,1,0,0,1,0,0,,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Nissan Rogue""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,892,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?",Scion (automobile),1,5,5,0,0,1,1,1,1,0,0,2,2,2,1.0,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Nissan Fuga""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,892,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?",Scion (automobile),1,5,7,-2,0,1,1,1,1,0,0,4,0,0,,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Nissan Rogue""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,892,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?",Scion (automobile),1,5,5,0,0,1,1,1,1,0,0,2,2,2,1.0,"[""Acura Legend"", ""Acura RL"", ""Acura RL"", ""Acura RLX"", ""Nissan Fuga""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,901,Where does the body of water by the city where Write This Down was formed and Ohio River meet?,Minneapolis,1,22,21,1,0,0,0,1,1,0,0,0,3,0,0.0,"[""Allegheny River"", ""List of crossings of the Kiskiminetas River"", ""Ohio River"", ""Monongahela City Bridge"", ""Petroleum Street Bridge""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,901,Where does the body of water by the city where Write This Down was formed and Ohio River meet?,Minneapolis,1,22,,,0,0,0,0,0,0,0,1,0,0,,"[""Write This Down (band)"", ""Ohio River"", ""Water resources of China"", ""Holitna River"", ""Ohio River""]"
