dataset,base_dataset,query_index,query_idx,question,method,gold_doc_count,support_hit_count,support_recall,support_complete,missing_count,selected_positions_json,selected_titles_json,missing_titles_json,rankgpt_parse_ok,rankgpt_prompt_has_no_think,rankgpt_selected_count,rankgpt_parse_source,rankgpt_error
MuSiQue,musique,689,689,"What is the direction of flow of the river by the city where the Lots More Blues, Rags and Hollers performer was formed?",dbec_selective,4,4,1.0,1,0,"[1, 0, 2, 3, 4]","[""Koerner, Ray & Glover"", ""Lots More Blues, Rags and Hollers"", ""Minneapolis"", ""Mississippi River"", ""Saint Paul, Minnesota""]",[],,,,,
MuSiQue,musique,689,689,"What is the direction of flow of the river by the city where the Lots More Blues, Rags and Hollers performer was formed?",rankgpt_sliding20_step10_no_think,4,3,0.75,0,1,"[1, 2, 3, 7, 27]","[""Koerner, Ray & Glover"", ""Minneapolis"", ""Mississippi River"", ""Minnehaha Creek"", ""Kansas City, Missouri""]","[""Lots More Blues, Rags and Hollers""]",1,1,5,json,
MuSiQue,musique,690,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,source_order,4,1,0.25,0,3,"[0, 1, 2, 3, 4]","[""Erik Jensen (American football)"", ""Kaunas County"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]","[""Pulaski High School"", ""John C. Petersen"", ""Jerome Quinn""]",,,,,
MuSiQue,musique,690,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,setr_faithful,4,1,0.25,0,3,"[0, 7, 9, 1, 2]","[""Erik Jensen (American football)"", ""Baranya County"", ""Randolph County, Illinois"", ""Kaunas County"", ""Aqqala County""]","[""Pulaski High School"", ""John C. Petersen"", ""Jerome Quinn""]",,,,,
MuSiQue,musique,690,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,dbec_selective,4,1,0.25,0,3,"[1, 0, 2, 3, 4]","[""Kaunas County"", ""Erik Jensen (American football)"", ""Aqqala County"", ""J. P. Hayes"", ""Don Werner""]","[""Pulaski High School"", ""John C. Petersen"", ""Jerome Quinn""]",,,,,
MuSiQue,musique,690,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,rankgpt_sliding20_step10_no_think,4,1,0.25,0,3,"[0, 3, 4, 5, 6]","[""Erik Jensen (American football)"", ""J. P. Hayes"", ""Don Werner"", ""Amy McKenzie"", ""Anne Simonett""]","[""Pulaski High School"", ""John C. Petersen"", ""Jerome Quinn""]",1,1,5,json,
MuSiQue,musique,691,691,What company was formed after a merger of the company that built ASM-N-5 Gorgon V?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""ASM-N-5 Gorgon V"", ""Martin Marietta"", ""AAM-N-4 Oriole"", ""AAM-N-5 Meteor"", ""Northrop Corporation""]",[],,,,,
MuSiQue,musique,691,691,What company was formed after a merger of the company that built ASM-N-5 Gorgon V?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""ASM-N-5 Gorgon V"", ""Martin Marietta"", ""AAM-N-4 Oriole"", ""AAM-N-5 Meteor"", ""Northrop Corporation""]",[],,,,,
MuSiQue,musique,691,691,What company was formed after a merger of the company that built ASM-N-5 Gorgon V?,dbec_selective,2,2,1.0,1,0,"[1, 0, 6, 2, 3]","[""Martin Marietta"", ""ASM-N-5 Gorgon V"", ""British Aerospace"", ""AAM-N-4 Oriole"", ""AAM-N-5 Meteor""]",[],,,,,
MuSiQue,musique,691,691,What company was formed after a merger of the company that built ASM-N-5 Gorgon V?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[1, 0, 2, 3, 56]","[""Martin Marietta"", ""ASM-N-5 Gorgon V"", ""AAM-N-4 Oriole"", ""AAM-N-5 Meteor"", ""A-135 anti-ballistic missile system""]",[],1,1,5,json,
MuSiQue,musique,692,692,What is the goal of the group that European Movement Germany is a member of?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""European Movement International"", ""Germany"", ""Bernd Hüttemann"", ""Jean-Marie Cavada"", ""Ivo Visković""]",[],,,,,
MuSiQue,musique,692,692,What is the goal of the group that European Movement Germany is a member of?,setr_faithful,2,2,1.0,1,0,"[0, 2, 1, 3, 4]","[""European Movement International"", ""Bernd Hüttemann"", ""Germany"", ""Jean-Marie Cavada"", ""Ivo Visković""]",[],,,,,
MuSiQue,musique,692,692,What is the goal of the group that European Movement Germany is a member of?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""European Movement International"", ""Germany"", ""Bernd Hüttemann"", ""Jean-Marie Cavada"", ""Ivo Visković""]",[],,,,,
MuSiQue,musique,692,692,What is the goal of the group that European Movement Germany is a member of?,rankgpt_sliding20_step10_no_think,2,2,1.0,1,0,"[2, 0, 14, 10, 74]","[""Bernd Hüttemann"", ""European Movement International"", ""Franck Biancheri"", ""Doris Pack"", ""Foreign relations of France""]",[],1,1,5,json,
MuSiQue,musique,693,693,"When was the Palau de la Generalitat built in the place of death of Martin, of the region containing Piedratajada?",source_order,3,3,1.0,1,0,"[0, 1, 2, 3, 4]","[""Gothic architecture"", ""Martin of Aragon"", ""Piedratajada"", ""Josep Domènech i Estapà"", ""St. Peter's Basilica""]",[],,,,,
MuSiQue,musique,693,693,"When was the Palau de la Generalitat built in the place of death of Martin, of the region containing Piedratajada?",setr_faithful,3,3,1.0,1,0,"[0, 1, 2, 3, 4]","[""Gothic architecture"", ""Martin of Aragon"", ""Piedratajada"", ""Josep Domènech i Estapà"", ""St. Peter's Basilica""]",[],,,,,
MuSiQue,musique,693,693,"When was the Palau de la Generalitat built in the place of death of Martin, of the region containing Piedratajada?",dbec_selective,3,3,1.0,1,0,"[57, 2, 6, 1, 0]","[""Paul-Louis Halley"", ""Piedratajada"", ""Palau Güell"", ""Martin of Aragon"", ""Gothic architecture""]",[],,,,,
MuSiQue,musique,693,693,"When was the Palau de la Generalitat built in the place of death of Martin, of the region containing Piedratajada?",rankgpt_sliding20_step10_no_think,3,2,0.6666666666666666,0,1,"[1, 2, 25, 9, 45]","[""Martin of Aragon"", ""Piedratajada"", ""Battle of Atapuerca"", ""Crown of Aragon"", ""Erla""]","[""Gothic architecture""]",1,1,5,json,
MuSiQue,musique,694,694,"What does seal stand for in the U.S. military branch that operates a list of destroyer classes, as well as the USS Dextrous?",source_order,3,3,1.0,1,0,"[0, 1, 2, 3, 4]","[""USS Dextrous (AM-341)"", ""United States Navy SEALs"", ""List of destroyer classes of the Royal Navy"", ""United States Navy SEALs"", ""List of destroyer classes of the United States Navy""]",[],,,,,
MuSiQue,musique,694,694,"What does seal stand for in the U.S. military branch that operates a list of destroyer classes, as well as the USS Dextrous?",setr_faithful,3,3,1.0,1,0,"[0, 1, 2, 3, 4]","[""USS Dextrous (AM-341)"", ""United States Navy SEALs"", ""List of destroyer classes of the Royal Navy"", ""United States Navy SEALs"", ""List of destroyer classes of the United States Navy""]",[],,,,,
MuSiQue,musique,694,694,"What does seal stand for in the U.S. military branch that operates a list of destroyer classes, as well as the USS Dextrous?",dbec_selective,3,3,1.0,1,0,"[2, 1, 0, 3, 4]","[""List of destroyer classes of the Royal Navy"", ""United States Navy SEALs"", ""USS Dextrous (AM-341)"", ""United States Navy SEALs"", ""List of destroyer classes of the United States Navy""]",[],,,,,
MuSiQue,musique,694,694,"What does seal stand for in the U.S. military branch that operates a list of destroyer classes, as well as the USS Dextrous?",rankgpt_sliding20_step10_no_think,3,3,1.0,1,0,"[1, 4, 0, 10, 21]","[""United States Navy SEALs"", ""List of destroyer classes of the United States Navy"", ""USS Dextrous (AM-341)"", ""USS Prevail (AM-107)"", ""USS Acme (MSO-508)""]",[],1,1,5,json,
MuSiQue,musique,695,695,what is the meaning of the word that is also the majority religion in the area that became India when the country where BCCI is based was created in the Arabic dictionary?,source_order,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""Hindus"", ""Partition of India"", ""Muslim world"", ""History of India"", ""Culture of India""]","[""John Kerry""]",,,,,
MuSiQue,musique,695,695,what is the meaning of the word that is also the majority religion in the area that became India when the country where BCCI is based was created in the Arabic dictionary?,setr_faithful,3,1,0.3333333333333333,0,2,"[0, 4, 6, 10, 11]","[""Hindus"", ""Culture of India"", ""Islam in India"", ""British Raj"", ""Indian Air Force""]","[""Partition of India"", ""John Kerry""]",,,,,
MuSiQue,musique,695,695,what is the meaning of the word that is also the majority religion in the area that became India when the country where BCCI is based was created in the Arabic dictionary?,dbec_selective,3,2,0.6666666666666666,0,1,"[9, 0, 64, 62, 13]","[""2018 Asia Cup"", ""Hindus"", ""Religion in Israel"", ""Chennai Super Kings"", ""Partition of India""]","[""John Kerry""]",,,,,
MuSiQue,musique,695,695,what is the meaning of the word that is also the majority religion in the area that became India when the country where BCCI is based was created in the Arabic dictionary?,rankgpt_sliding20_step10_no_think,3,1,0.3333333333333333,0,2,"[62, 4, 5, 6, 0]","[""Chennai Super Kings"", ""Culture of India"", ""2011 Census of India"", ""Islam in India"", ""Hindus""]","[""Partition of India"", ""John Kerry""]",1,1,5,json,
MuSiQue,musique,696,696,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of the final destination of exported crops created?",source_order,4,2,0.5,0,2,"[0, 1, 2, 3, 4]","[""Shiraz"", ""Near East"", ""Near East"", ""Near East"", ""Middle East""]","[""Geography of Saudi Arabia"", ""History of Saudi Arabia""]",,,,,
MuSiQue,musique,696,696,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of the final destination of exported crops created?",setr_faithful,4,2,0.5,0,2,"[2, 5, 7, 8, 12]","[""Near East"", ""Iran"", ""Geography of Saudi Arabia"", ""Arabian Peninsula"", ""Geography of Iran""]","[""History of Saudi Arabia"", ""Shiraz""]",,,,,
MuSiQue,musique,696,696,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of the final destination of exported crops created?",dbec_selective,4,2,0.5,0,2,"[4, 0, 3, 1, 2]","[""Middle East"", ""Shiraz"", ""Near East"", ""Near East"", ""Near East""]","[""Geography of Saudi Arabia"", ""History of Saudi Arabia""]",,,,,
MuSiQue,musique,696,696,"When was the region that lies to the north of what used to be known as the ""Near East"" and the location of the final destination of exported crops created?",rankgpt_sliding20_step10_no_think,4,2,0.5,0,2,"[4, 2, 12, 7, 15]","[""Middle East"", ""Near East"", ""Geography of Iran"", ""Geography of Saudi Arabia"", ""North Carolina""]","[""History of Saudi Arabia"", ""Shiraz""]",1,1,5,json,
MuSiQue,musique,697,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,source_order,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""Iron Curtain"", ""Ilona Richter"", ""Bernd Baumgart"", ""Graham Oberlin-Brown"", ""Literature of East Germany""]","[""Heinz-Josef Große""]",,,,,
MuSiQue,musique,697,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,setr_faithful,3,2,0.6666666666666666,0,1,"[1, 4, 0, 2, 3]","[""Ilona Richter"", ""Literature of East Germany"", ""Iron Curtain"", ""Bernd Baumgart"", ""Graham Oberlin-Brown""]","[""Heinz-Josef Große""]",,,,,
MuSiQue,musique,697,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,dbec_selective,3,1,0.3333333333333333,0,2,"[1, 8, 0, 2, 3]","[""Ilona Richter"", ""Roman Republic"", ""Iron Curtain"", ""Bernd Baumgart"", ""Graham Oberlin-Brown""]","[""Literature of East Germany"", ""Heinz-Josef Große""]",,,,,
MuSiQue,musique,697,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,rankgpt_sliding20_step10_no_think,3,2,0.6666666666666666,0,1,"[1, 4, 0, 26, 11]","[""Ilona Richter"", ""Literature of East Germany"", ""Iron Curtain"", ""Molotov–Ribbentrop Pact"", ""1939 German ultimatum to Lithuania""]","[""Heinz-Josef Große""]",1,1,5,json,
MuSiQue,musique,698,698,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?",source_order,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""Raven Creek"", ""Capital punishment in the United States"", ""Capital punishment in Oregon"", ""Capital punishment in the United States"", ""Capital punishment in the United States""]","[""Socialist Party of Oregon (Columbia County, Oregon)""]",,,,,
MuSiQue,musique,698,698,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?",setr_faithful,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""Raven Creek"", ""Capital punishment in the United States"", ""Capital punishment in Oregon"", ""Capital punishment in the United States"", ""Capital punishment in the United States""]","[""Socialist Party of Oregon (Columbia County, Oregon)""]",,,,,
MuSiQue,musique,698,698,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?",dbec_selective,3,2,0.6666666666666666,0,1,"[54, 1, 0, 2, 3]","[""Randolph County, Illinois"", ""Capital punishment in the United States"", ""Raven Creek"", ""Capital punishment in Oregon"", ""Capital punishment in the United States""]","[""Socialist Party of Oregon (Columbia County, Oregon)""]",,,,,
MuSiQue,musique,698,698,"When did the state, that contains the county where Raven Creek is located, reinstate the death penalty?",rankgpt_sliding20_step10_no_think,3,2,0.6666666666666666,0,1,"[0, 7, 2, 16, 11]","[""Raven Creek"", ""Fishing Creek Confederacy"", ""Capital punishment in Oregon"", ""Capital punishment in Illinois"", ""Capital punishment in the United States""]","[""Socialist Party of Oregon (Columbia County, Oregon)""]",1,1,5,json,
MuSiQue,musique,699,699,"Besides areas of the country that gained control of Florida after the conflict Charles Edmund Nugent participated in, what other differences are there between Paco Godia's birthplace and Real Madrid?",source_order,4,2,0.5,0,2,"[0, 1, 2, 3, 4]","[""Paco Godia"", ""Charles Edmund Nugent"", ""Economy of Saint Lucia"", ""French and Indian War"", ""Mark Day (racing driver)""]","[""Jacksonville, Florida"", ""FC Barcelona""]",,,,,
MuSiQue,musique,699,699,"Besides areas of the country that gained control of Florida after the conflict Charles Edmund Nugent participated in, what other differences are there between Paco Godia's birthplace and Real Madrid?",setr_faithful,4,2,0.5,0,2,"[0, 5, 9, 14, 16]","[""Paco Godia"", ""FC Barcelona"", ""Gonzalo Morales Sáurez"", ""List of UEFA club competition winners"", ""List of UEFA club competition winners""]","[""Jacksonville, Florida"", ""Charles Edmund Nugent""]",,,,,
MuSiQue,musique,699,699,"Besides areas of the country that gained control of Florida after the conflict Charles Edmund Nugent participated in, what other differences are there between Paco Godia's birthplace and Real Madrid?",dbec_selective,4,2,0.5,0,2,"[0, 2, 1, 3, 4]","[""Paco Godia"", ""Economy of Saint Lucia"", ""Charles Edmund Nugent"", ""French and Indian War"", ""Mark Day (racing driver)""]","[""Jacksonville, Florida"", ""FC Barcelona""]",,,,,
MuSiQue,musique,699,699,"Besides areas of the country that gained control of Florida after the conflict Charles Edmund Nugent participated in, what other differences are there between Paco Godia's birthplace and Real Madrid?",rankgpt_sliding20_step10_no_think,4,2,0.5,0,2,"[0, 59, 5, 6, 8]","[""Paco Godia"", ""Real Madrid CF"", ""FC Barcelona"", ""José Quirante"", ""El Clásico""]","[""Jacksonville, Florida"", ""Charles Edmund Nugent""]",1,1,5,json,
MuSiQue,musique,700,700,"In Willy Wonka and the Chocolate Factory, who played the character that the band who performs Eight Arms to Hold You is named after?",source_order,2,0,0.0,0,2,"[0, 1, 2, 3, 4]","[""Willy Wonka & the Chocolate Factory"", ""Willy Wonka & the Chocolate Factory"", ""Willy Wonka & the Chocolate Factory"", ""Charlie and the Chocolate Factory (film)"", ""Willy Wonka & the Chocolate Factory""]","[""Julie Dawn Cole"", ""Eight Arms to Hold You""]",,,,,
MuSiQue,musique,700,700,"In Willy Wonka and the Chocolate Factory, who played the character that the band who performs Eight Arms to Hold You is named after?",setr_faithful,2,2,1.0,1,0,"[15, 12, 0, 1, 2]","[""Julie Dawn Cole"", ""Eight Arms to Hold You"", ""Willy Wonka & the Chocolate Factory"", ""Willy Wonka & the Chocolate Factory"", ""Willy Wonka & the Chocolate Factory""]",[],,,,,
MuSiQue,musique,700,700,"In Willy Wonka and the Chocolate Factory, who played the character that the band who performs Eight Arms to Hold You is named after?",dbec_selective,2,1,0.5,0,1,"[8, 12, 0, 1, 2]","[""List of Charlie and the Chocolate Factory characters"", ""Eight Arms to Hold You"", ""Willy Wonka & the Chocolate Factory"", ""Willy Wonka & the Chocolate Factory"", ""Willy Wonka & the Chocolate Factory""]","[""Julie Dawn Cole""]",,,,,
MuSiQue,musique,700,700,"In Willy Wonka and the Chocolate Factory, who played the character that the band who performs Eight Arms to Hold You is named after?",rankgpt_sliding20_step10_no_think,2,0,0.0,0,2,"[1, 4, 2, 0, 6]","[""Willy Wonka & the Chocolate Factory"", ""Willy Wonka & the Chocolate Factory"", ""Willy Wonka & the Chocolate Factory"", ""Willy Wonka & the Chocolate Factory"", ""Peter Ostrum""]","[""Julie Dawn Cole"", ""Eight Arms to Hold You""]",1,1,5,json,
MuSiQue,musique,701,701,What is the record label of the Thrill of a Lifetime performer?,source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Thrill of a Lifetime (album)"", ""The Thrill of It All (Sam Smith album)"", ""Thrill of a Lifetime"", ""I Kissed a Girl"", ""I'm Not Lisa""]","[""King Kobra III""]",,,,,
MuSiQue,musique,701,701,What is the record label of the Thrill of a Lifetime performer?,setr_faithful,2,1,0.5,0,1,"[0, 2, 5, 1, 3]","[""Thrill of a Lifetime (album)"", ""Thrill of a Lifetime"", ""Chris LeDoux discography"", ""The Thrill of It All (Sam Smith album)"", ""I Kissed a Girl""]","[""King Kobra III""]",,,,,
MuSiQue,musique,701,701,What is the record label of the Thrill of a Lifetime performer?,dbec_selective,2,2,1.0,1,0,"[66, 0, 1, 2, 3]","[""King Kobra III"", ""Thrill of a Lifetime (album)"", ""The Thrill of It All (Sam Smith album)"", ""Thrill of a Lifetime"", ""I Kissed a Girl""]",[],,,,,
MuSiQue,musique,701,701,What is the record label of the Thrill of a Lifetime performer?,rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[0, 1, 6, 8, 46]","[""Thrill of a Lifetime (album)"", ""The Thrill of It All (Sam Smith album)"", ""Off the Beaten Path"", ""Into the Sun (Sean Lennon album)"", ""Stay Awake (Mike Scheidt album)""]","[""King Kobra III""]",1,1,5,json,
MuSiQue,musique,702,702,What was Germany's goal in the Battle of the ocean adjacent to the city Herbert Saffir died in?,source_order,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""Herbert Saffir"", ""Mischa Levitzki"", ""Miami"", ""Rita Mayfield"", ""Gulf of Mexico""]","[""Battle of the Atlantic""]",,,,,
MuSiQue,musique,702,702,What was Germany's goal in the Battle of the ocean adjacent to the city Herbert Saffir died in?,setr_faithful,3,2,0.6666666666666666,0,1,"[0, 2, 4, 13, 18]","[""Herbert Saffir"", ""Miami"", ""Gulf of Mexico"", ""Hurricane Katrina"", ""Battle of the Bay of Biscay""]","[""Battle of the Atlantic""]",,,,,
MuSiQue,musique,702,702,What was Germany's goal in the Battle of the ocean adjacent to the city Herbert Saffir died in?,dbec_selective,3,2,0.6666666666666666,0,1,"[60, 0, 80, 90, 1]","[""John F. Thorson"", ""Herbert Saffir"", ""Battle of the Atlantic"", ""San Juan, Puerto Rico"", ""Mischa Levitzki""]","[""Miami""]",,,,,
MuSiQue,musique,702,702,What was Germany's goal in the Battle of the ocean adjacent to the city Herbert Saffir died in?,rankgpt_sliding20_step10_no_think,3,0,0.0,0,3,"[4, 8, 9, 18, 99]","[""Gulf of Mexico"", ""Gulf of Mexico"", ""Gulf of Mexico"", ""Battle of the Bay of Biscay"", ""RMS Titanic""]","[""Herbert Saffir"", ""Miami"", ""Battle of the Atlantic""]",1,1,5,json,
MuSiQue,musique,703,703,How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,source_order,4,2,0.5,0,2,"[0, 1, 2, 3, 4]","[""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty""]","[""Nanjing"", ""Yaxing Coach""]",,,,,
MuSiQue,musique,703,703,How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,setr_faithful,4,4,1.0,1,0,"[1, 16, 18, 0, 2]","[""Sino-Tibetan relations during the Ming dynasty"", ""Nanjing"", ""Yaxing Coach"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty""]",[],,,,,
MuSiQue,musique,703,703,How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,dbec_selective,4,3,0.75,0,1,"[1, 18, 35, 0, 2]","[""Sino-Tibetan relations during the Ming dynasty"", ""Yaxing Coach"", ""Zheng He"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty""]","[""Nanjing""]",,,,,
MuSiQue,musique,703,703,How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,rankgpt_sliding20_step10_no_think,4,3,0.75,0,1,"[2, 4, 14, 1, 16]","[""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Nanjing""]","[""Yaxing Coach""]",1,1,5,json,
MuSiQue,musique,704,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,source_order,4,2,0.5,0,2,"[0, 1, 2, 3, 4]","[""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Israel"", ""Israel"", ""Near East""]","[""Saudi Arabia"", ""Geography of Saudi Arabia""]",,,,,
MuSiQue,musique,704,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,setr_faithful,4,2,0.5,0,2,"[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[""Saudi Arabia"", ""Geography of Saudi Arabia""]",,,,,
MuSiQue,musique,704,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,dbec_selective,4,2,0.5,0,2,"[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[""Saudi Arabia"", ""Geography of Saudi Arabia""]",,,,,
MuSiQue,musique,704,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rankgpt_sliding20_step10_no_think,4,3,0.75,0,1,"[4, 2, 0, 1, 72]","[""Near East"", ""Israel"", ""Battle of Qurah and Umm al Maradim"", ""Qaruh Island"", ""Geography of Saudi Arabia""]","[""Saudi Arabia""]",1,1,5,json,
MuSiQue,musique,705,705,During what time span were there findings of habitation in India and the country that withdrew its forces in accordance with the UN resolution of August 1948?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Indo-Pakistani War of 1947–1948"", ""British Raj"", ""History of India"", ""British Empire"", ""Pakistan and the United Nations""]",[],,,,,
MuSiQue,musique,705,705,During what time span were there findings of habitation in India and the country that withdrew its forces in accordance with the UN resolution of August 1948?,setr_faithful,2,2,1.0,1,0,"[0, 2, 10, 16, 1]","[""Indo-Pakistani War of 1947–1948"", ""History of India"", ""Indus Valley Civilisation"", ""India–Pakistan border"", ""British Raj""]",[],,,,,
MuSiQue,musique,705,705,During what time span were there findings of habitation in India and the country that withdrew its forces in accordance with the UN resolution of August 1948?,dbec_selective,2,2,1.0,1,0,"[4, 2, 0, 1, 3]","[""Pakistan and the United Nations"", ""History of India"", ""Indo-Pakistani War of 1947–1948"", ""British Raj"", ""British Empire""]",[],,,,,
MuSiQue,musique,705,705,During what time span were there findings of habitation in India and the country that withdrew its forces in accordance with the UN resolution of August 1948?,rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[0, 4, 6, 9, 25]","[""Indo-Pakistani War of 1947–1948"", ""Pakistan and the United Nations"", ""Partition of India"", ""Partition of India"", ""Governor-General of India""]","[""History of India""]",1,1,5,json,
MuSiQue,musique,706,706,How many people work in the university that is related with Mark F. Green?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""University of Miami"", ""Mark F. Green"", ""Oklahoma City"", ""Nigel Griffiths"", ""Robert B. Kugler""]",[],,,,,
MuSiQue,musique,706,706,How many people work in the university that is related with Mark F. Green?,setr_faithful,2,2,1.0,1,0,"[1, 7, 8, 0, 2]","[""Mark F. Green"", ""Roger Kanet"", ""Jack Clay"", ""University of Miami"", ""Oklahoma City""]",[],,,,,
MuSiQue,musique,706,706,How many people work in the university that is related with Mark F. Green?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""University of Miami"", ""Mark F. Green"", ""Oklahoma City"", ""Nigel Griffiths"", ""Robert B. Kugler""]",[],,,,,
MuSiQue,musique,706,706,How many people work in the university that is related with Mark F. Green?,rankgpt_sliding20_step10_no_think,2,1,0.5,0,1,"[1, 8, 63, 0, 65]","[""Mark F. Green"", ""Jack Clay"", ""Juliet O'Hara"", ""University of Miami"", ""The Miami Hurricane""]","[""Oklahoma City""]",1,1,5,json,
MuSiQue,musique,707,707,What is the direction of flow of the body of water by the home of the juicy lucy?,source_order,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""Jucy Lucy"", ""Minneapolis"", ""Genetically modified food"", ""Minnehaha Creek"", ""Capital Bars""]","[""Mississippi River""]",,,,,
MuSiQue,musique,707,707,What is the direction of flow of the body of water by the home of the juicy lucy?,setr_faithful,3,3,1.0,1,0,"[0, 1, 3, 6, 7]","[""Jucy Lucy"", ""Minneapolis"", ""Minnehaha Creek"", ""Saint Paul, Minnesota"", ""Mississippi River""]",[],,,,,
MuSiQue,musique,707,707,What is the direction of flow of the body of water by the home of the juicy lucy?,dbec_selective,3,2,0.6666666666666666,0,1,"[1, 0, 2, 3, 4]","[""Minneapolis"", ""Jucy Lucy"", ""Genetically modified food"", ""Minnehaha Creek"", ""Capital Bars""]","[""Mississippi River""]",,,,,
MuSiQue,musique,707,707,What is the direction of flow of the body of water by the home of the juicy lucy?,rankgpt_sliding20_step10_no_think,3,2,0.6666666666666666,0,1,"[1, 7, 3, 9, 24]","[""Minneapolis"", ""Mississippi River"", ""Minnehaha Creek"", ""Sleepy Eye Creek"", ""New Albin, Iowa""]","[""Jucy Lucy""]",1,1,5,json,
MuSiQue,musique,708,708,"When did Nissan, the HPD ARX-03 maker and the Scion owner open US assembly plants?",source_order,3,3,1.0,1,0,"[0, 1, 2, 3, 4]","[""1973 oil crisis"", ""HPD ARX-03"", ""Scion (automobile)"", ""Scion Fuse"", ""Toyota Racing Development""]",[],,,,,
MuSiQue,musique,708,708,"When did Nissan, the HPD ARX-03 maker and the Scion owner open US assembly plants?",setr_faithful,3,3,1.0,1,0,"[0, 5, 1, 2, 3]","[""1973 oil crisis"", ""Toyota"", ""HPD ARX-03"", ""Scion (automobile)"", ""Scion Fuse""]",[],,,,,
MuSiQue,musique,708,708,"When did Nissan, the HPD ARX-03 maker and the Scion owner open US assembly plants?",dbec_selective,3,3,1.0,1,0,"[5, 1, 59, 0, 2]","[""Toyota"", ""HPD ARX-03"", ""BMW"", ""1973 oil crisis"", ""Scion (automobile)""]",[],,,,,
