dataset,query_index,method,gold_title,source_best_gold_rank,hit_at_5,new_hit_at_5,selected_titles_json
MuSiQue,892,setr_faithful,Scion (automobile),5,0,0,"[""1973 oil crisis"", ""Toyota"", ""Acura Legend"", ""Acura RL"", ""Acura RLX""]"
MuSiQue,892,source_order,Scion (automobile),5,0,0,"[""1973 oil crisis"", ""Acura Legend"", ""Acura RL"", ""Acura RLX"", ""Toyota""]"
MuSiQue,901,dbec_selective,Minneapolis,22,0,0,"[""New York City"", ""Ohio River"", ""Write This Down (band)"", ""New York City"", ""Allegheny River""]"
MuSiQue,901,rankgpt_rank5_no_think,Minneapolis,22,0,0,"[""Write This Down (band)"", ""Allegheny River"", ""Ohio River"", ""Shippingport, Pennsylvania"", ""Murraysville, West Virginia""]"
MuSiQue,901,rankgpt_select5_no_think,Minneapolis,22,0,0,"[""Write This Down (band)"", ""Allegheny River"", ""Proctorville, Ohio"", ""Shippingport, Pennsylvania"", ""Ohio River""]"
MuSiQue,901,setr_faithful,Minneapolis,22,0,0,"[""Write This Down (band)"", ""Allegheny River"", ""List of crossings of the Kiskiminetas River"", ""Ohio River"", ""Monongahela City Bridge""]"
MuSiQue,901,source_order,Minneapolis,22,0,0,"[""Allegheny River"", ""List of crossings of the Kiskiminetas River"", ""Ohio River"", ""Monongahela City Bridge"", ""Petroleum Street Bridge""]"
MuSiQue,902,dbec_selective,Jerome Quinn,50,0,0,"[""Baranya County"", ""Don Werner"", ""Oklahoma City"", ""J. P. Hayes"", ""Anne Simonett""]"
MuSiQue,902,rankgpt_rank5_no_think,Jerome Quinn,50,0,0,"[""Don Werner"", ""Oklahoma City"", ""J. P. Hayes"", ""Erik Jensen (American football)"", ""Amy McKenzie""]"
MuSiQue,902,rankgpt_select5_no_think,Jerome Quinn,50,0,0,"[""Don Werner"", ""Oklahoma City"", ""J. P. Hayes"", ""Erik Jensen (American football)"", ""Baranya County""]"
MuSiQue,902,setr_faithful,Jerome Quinn,50,0,0,"[""Don Werner"", ""Oklahoma City"", ""J. P. Hayes"", ""Anne Simonett"", ""Erik Jensen (American football)""]"
MuSiQue,902,source_order,Jerome Quinn,50,0,0,"[""Don Werner"", ""Oklahoma City"", ""J. P. Hayes"", ""Anne Simonett"", ""Erik Jensen (American football)""]"
MuSiQue,908,dbec_selective,New York Yankees,19,0,0,"[""World Series"", ""Opening Day"", ""Major League Baseball Most Valuable Player Award"", ""Sports league ranking"", ""2018–19 NHL season""]"
MuSiQue,908,rankgpt_rank5_no_think,New York Yankees,19,0,0,"[""Major League Baseball Most Valuable Player Award"", ""Opening Day"", ""Major League Baseball schedule"", ""World Series"", ""2018 Major League Baseball season""]"
MuSiQue,908,rankgpt_select5_no_think,New York Yankees,19,0,0,"[""Major League Baseball Most Valuable Player Award"", ""World Series"", ""2017 World Series"", ""Opening Day"", ""2018 Major League Baseball season""]"
MuSiQue,908,setr_faithful,New York Yankees,19,0,0,"[""World Series"", ""Major League Baseball schedule"", ""2018 Major League Baseball season"", ""NBA Most Valuable Player Award"", ""Opening Day""]"
MuSiQue,908,source_order,New York Yankees,19,0,0,"[""NBA Most Valuable Player Award"", ""Major League Baseball schedule"", ""Opening Day"", ""Major League Baseball Most Valuable Player Award"", ""World Series""]"
MuSiQue,922,dbec_selective,2020 AFC U-23 Championship qualification,66,0,0,"[""United States men's national soccer team"", ""That Dam"", ""1986 FIFA World Cup"", ""Switzerland"", ""Pakxan""]"
MuSiQue,922,rankgpt_rank5_no_think,2020 AFC U-23 Championship qualification,66,0,0,"[""That Dam"", ""Indo-Pakistani wars and conflicts"", ""Ban Pakpo"", ""Germans"", ""Pacific War""]"
MuSiQue,922,rankgpt_select5_no_think,2020 AFC U-23 Championship qualification,66,0,0,"[""That Dam"", ""Indo-Pakistani wars and conflicts"", ""2018 FIFA World Cup"", ""Franco-Prussian War"", ""Germans""]"
MuSiQue,922,setr_faithful,2020 AFC U-23 Championship qualification,66,0,0,"[""That Dam"", ""Switzerland"", ""2017 FIFA Confederations Cup"", ""Pakxan"", ""UEFA Euro 2012 Final""]"
MuSiQue,922,source_order,2020 AFC U-23 Championship qualification,66,0,0,"[""That Dam"", ""Switzerland"", ""Pakxan"", ""UEFA Euro 2012 Final"", ""2018 Winter Olympics""]"
MuSiQue,925,dbec_selective,Reformation,8,0,0,"[""Mary, mother of Jesus"", ""Sokolniki District"", ""Jesus Varela"", ""Mary, mother of Jesus"", ""Wittenberg (district)""]"
MuSiQue,925,rankgpt_rank5_no_think,Reformation,8,0,0,"[""Jesus Varela"", ""Henry Scott Holland"", ""Rudolph Goclenius the Younger"", ""Modelo Brewery"", ""Cathedral of Saint Mary of the Immaculate Conception (Lafayette, Indiana)""]"
MuSiQue,925,rankgpt_select5_no_think,Reformation,8,0,0,"[""Jesus Varela"", ""Henry Scott Holland"", ""Rudolph Goclenius the Younger"", ""Westminster Abbey"", ""Roman Catholic Diocese of San Luis""]"
MuSiQue,925,setr_faithful,Reformation,8,0,0,"[""Jesus Varela"", ""Ambroise-Marie Carré"", ""Rudolph Goclenius the Younger"", ""Mary, mother of Jesus"", ""Mary, mother of Jesus""]"
MuSiQue,925,source_order,Reformation,8,0,0,"[""Jesus Varela"", ""Mary, mother of Jesus"", ""Mary, mother of Jesus"", ""Wittenberg (district)"", ""Mary, mother of Jesus""]"
MuSiQue,943,dbec_selective,South Central Coast,5,0,0,"[""Lâm Thao District"", ""Zone 5 Military Museum, Danang"", ""Hạ Hòa District"", ""Việt Yên District"", ""Museum of Cham Sculpture""]"
MuSiQue,943,rankgpt_rank5_no_think,South Central Coast,5,1,1,"[""Lâm Thao District"", ""Zone 5 Military Museum, Danang"", ""South Central Coast"", ""Lâm Đồng Province"", ""Museum of Cham Sculpture""]"
MuSiQue,943,rankgpt_select5_no_think,South Central Coast,5,1,1,"[""Zone 5 Military Museum, Danang"", ""Lâm Thao District"", ""South Central Coast"", ""Museum of Cham Sculpture"", ""Museum of Trade Ceramics""]"
MuSiQue,943,setr_faithful,South Central Coast,5,0,0,"[""Zone 5 Military Museum, Danang"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Museum of Cham Sculpture""]"
MuSiQue,943,source_order,South Central Coast,5,0,0,"[""Zone 5 Military Museum, Danang"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Museum of Cham Sculpture""]"
MuSiQue,946,dbec_selective,Casa Loma,71,0,0,"[""Casa Natal del General Santander"", ""When I Was a Boy"", ""Primo Riccitelli"", ""Claus von Stauffenberg"", ""Prince Jean of Luxembourg""]"
MuSiQue,946,rankgpt_rank5_no_think,Casa Loma,71,0,0,"[""When I Was a Boy"", ""Julian Lennon"", ""Prince Jean of Luxembourg"", ""Anne Aston"", ""Steven Gerrard""]"
MuSiQue,946,rankgpt_select5_no_think,Casa Loma,71,0,0,"[""When I Was a Boy"", ""Julian Lennon"", ""Czocha Castle"", ""Algernon Methuen"", ""Leonhard Seppala""]"
MuSiQue,946,setr_faithful,Casa Loma,71,0,0,"[""When I Was a Boy"", ""Claus von Stauffenberg"", ""Prince Jean of Luxembourg"", ""Ben Castle"", ""Ray Stewart (Scottish footballer)""]"
MuSiQue,946,source_order,Casa Loma,71,0,0,"[""Claus von Stauffenberg"", ""Prince Jean of Luxembourg"", ""Ben Castle"", ""Ray Stewart (Scottish footballer)"", ""Bette Rogge""]"
MuSiQue,946,dbec_selective,Gavin Bradley,45,0,0,"[""Casa Natal del General Santander"", ""When I Was a Boy"", ""Primo Riccitelli"", ""Claus von Stauffenberg"", ""Prince Jean of Luxembourg""]"
MuSiQue,946,rankgpt_rank5_no_think,Gavin Bradley,45,0,0,"[""When I Was a Boy"", ""Julian Lennon"", ""Prince Jean of Luxembourg"", ""Anne Aston"", ""Steven Gerrard""]"
MuSiQue,946,rankgpt_select5_no_think,Gavin Bradley,45,0,0,"[""When I Was a Boy"", ""Julian Lennon"", ""Czocha Castle"", ""Algernon Methuen"", ""Leonhard Seppala""]"
MuSiQue,946,setr_faithful,Gavin Bradley,45,0,0,"[""When I Was a Boy"", ""Claus von Stauffenberg"", ""Prince Jean of Luxembourg"", ""Ben Castle"", ""Ray Stewart (Scottish footballer)""]"
MuSiQue,946,source_order,Gavin Bradley,45,0,0,"[""Claus von Stauffenberg"", ""Prince Jean of Luxembourg"", ""Ben Castle"", ""Ray Stewart (Scottish footballer)"", ""Bette Rogge""]"
MuSiQue,954,dbec_selective,Adult contemporary music,72,0,0,"[""The Biggest Loser Brunei: Lose It All"", ""Kelupis"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)"", ""The Biggest Loser (season 2)""]"
MuSiQue,954,rankgpt_rank5_no_think,Adult contemporary music,72,0,0,"[""Kelupis"", ""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 16)"", ""Ali Vincent"", ""Big Brother Brasil 2""]"
MuSiQue,954,rankgpt_select5_no_think,Adult contemporary music,72,0,0,"[""Kelupis"", ""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 16)"", ""Ali Vincent"", ""Carl Kasell""]"
MuSiQue,954,setr_faithful,Adult contemporary music,72,0,0,"[""The Biggest Loser Brunei: Lose It All"", ""Kelupis"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)"", ""The Biggest Loser (season 2)""]"
MuSiQue,954,source_order,Adult contemporary music,72,0,0,"[""The Biggest Loser Brunei: Lose It All"", ""Kelupis"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)"", ""The Biggest Loser (season 2)""]"
MuSiQue,979,dbec_selective,Sazerac,23,0,0,"[""Aerotech Consumer Aerospace"", ""Black people"", ""Ten High"", ""General Electric"", ""New York City""]"
MuSiQue,979,rankgpt_rank5_no_think,Sazerac,23,0,0,"[""Detroit"", ""Detroit"", ""William Russell Grace"", ""Francis Bloodgood"", ""John J. Barton""]"
MuSiQue,979,rankgpt_select5_no_think,Sazerac,23,0,0,"[""Ten High"", ""Detroit"", ""Detroit"", ""Detroit"", ""Nicholas Girod""]"
MuSiQue,979,setr_faithful,Sazerac,23,0,0,"[""Ten High"", ""Detroit"", ""1967 Detroit riot"", ""Ann Arbor, Michigan"", ""New York City""]"
MuSiQue,979,source_order,Sazerac,23,0,0,"[""Ten High"", ""1967 Detroit riot"", ""Ann Arbor, Michigan"", ""New York City"", ""Black people""]"
MuSiQue,997,dbec_selective,Shigeyuki Hori,16,0,0,"[""1973 oil crisis"", ""Acura Legend"", ""Nissan Rogue"", ""Lexus RX"", ""Datsun""]"
MuSiQue,997,rankgpt_rank5_no_think,Shigeyuki Hori,16,0,0,"[""Acura Legend"", ""Lexus RX"", ""Nissan Fuga"", ""Nissan Rogue"", ""Acura RDX""]"
MuSiQue,997,rankgpt_select5_no_think,Shigeyuki Hori,16,0,0,"[""Acura Legend"", ""Lexus RX"", ""Acura RDX"", ""Datsun"", ""Datsun Type 12""]"
MuSiQue,997,setr_faithful,Shigeyuki Hori,16,0,0,"[""1973 oil crisis"", ""Toyota"", ""Acura RL"", ""Acura RLX"", ""Acura Legend""]"
MuSiQue,997,source_order,Shigeyuki Hori,16,0,0,"[""1973 oil crisis"", ""Acura RL"", ""Acura RLX"", ""Acura Legend"", ""Acura MDX""]"
