dataset,query_idx,question,gold_doc_count,gold_titles,baseline_top_titles,selector_top_titles,changed,baseline_em,selector_em,em_delta,baseline_f1,selector_f1,f1_delta,baseline_title_recall_top5,selector_title_recall_top5,baseline_title_all_gold_top5,selector_title_all_gold_top5,pool_title_all_gold_top100,max_gold_title_rank_bucket_pool100,gold_title_ranks_pool100,swap_count,swapped_in_gold_title_count,swapped_out_gold_title_count,baseline_title_duplicate_count,selector_title_duplicate_count
musique,430,Which mythological tradition has the group of heroes that includes Aegialeus?,2,Epigoni || Aegialeus (King of Argos),Aegialeus (King of Argos) || Epigoni || Sicyon (mythology) || Nephalion || Iliad,Aegialeus (King of Argos) || Epigoni || Sicyon (mythology) || Nephalion || Iliad,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
musique,431,How many members in the seats of the organization that enacted the Directory of Public Worship into law are members of the Scottish Government?,2,Presbyterianism || Scottish Parliament,Presbyterianism || Scottish Parliament || Scottish Parliament || Scottish Parliament || Scottish Parliament,Presbyterianism || Scottish Parliament || Scottish Parliament || Scottish Parliament || Scottish Parliament,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,3,3
musique,432,In which county is Southern Maryland Electric Cooperative headquartered?,2,"Hughesville, Maryland || Southern Maryland Electric Cooperative","Southern Maryland Electric Cooperative || Hughesville, Maryland || Southern California Edison || Alpena Power Company || J. Millard Tawes Historical Museum","Southern Maryland Electric Cooperative || Hughesville, Maryland || Southern California Edison || Alpena Power Company || J. Millard Tawes Historical Museum",False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
musique,433,What institute did the actor playing the voice of John Smith in Pocahontas attend?,2,Pocahontas (1995 film) || Jason Keng-Kwin Chan,Pocahontas (1995 film) || Pocahontas (1995 film) || Pocahontas (1995 film) || Ryan Molloy || Will Smith,Pocahontas (1995 film) || Pocahontas (1995 film) || Pocahontas (1995 film) || Ryan Molloy || Will Smith,False,0.0,0.0,0.0,0.2,0.2,0.0,0.5,0.5,False,False,True,rank21_50,"1,21",0,0,0,2,2
musique,434,Who played who sang is she really going out with him in the performer of Anthology movie?,3,Anthology (Michael Jackson album) || Is She Really Going Out with Him? || The Jacksons: An American Dream,Let It Bleed || Is She Really Going Out with Him? || Anna (Go to Him) || Anthology (Michael Jackson album) || Remember When: The Anthology,Let It Bleed || Is She Really Going Out with Him? || Anna (Go to Him) || Anthology (Michael Jackson album) || Remember When: The Anthology,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,False,False,True,rank51_100,"4,2,64",0,0,0,0,0
musique,435,"What record label released the debut album of the artist behind the 1993 album ""Let There be Love"".",2,Let There Be Love (1993 Joni James album) || Let There Be Love (1953 Joni James album),"Let There Be Love (1993 Joni James album) || Let There Be Love (1953 Joni James album) || La La La (Never Give It Up) || Love Is on the Way || Love, Life and Feelings","Let There Be Love (1993 Joni James album) || Days of Our Lives (James Otto album) || La La La (Never Give It Up) || Love Is on the Way || Love, Life and Feelings",True,1.0,0.0,-1.0,1.0,0.5,-0.5,1.0,0.5,True,False,True,top5,"1,2",1,0,1,0,0
musique,436,Who is the president of the group Kim Un-yong is a member of?,2,President of the International Olympic Committee || Kim Un-yong,Kim Un-yong || Kim Jong-un || Kim Yong-ju || Kim Yong-sun || Ko Yong-hui,Kim Un-yong || World Bank || Kim Yong-ju || Kim Yong-sun || Ko Yong-hui,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,False,top5,"NA,1",1,0,0,0,0
musique,437,When did the rapper on On and On and Beyond release Best day Ever?,2,Best Day Ever (mixtape) || On and On and Beyond,"On and On and Beyond || I Love Life, Thank You || Best Day Ever (mixtape) || Best Day of My Life || Infinity on High",On and On and Beyond || O.S.T.R. || Best Day Ever (mixtape) || Best Day of My Life || Infinity on High,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",1,0,0,0,0
musique,438,The leader visiting where Steven Spielberg's grandparents are from met with whom on November 22?,3,Steven Spielberg || Dissolution of the Soviet Union || Dissolution of the Soviet Union,Steven Spielberg || Dissolution of the Soviet Union || Steven Spielberg || Steven Spielberg || Josip Broz Tito,Steven Spielberg || Ukraine || Josip Broz Tito || Steven Spielberg || Josip Broz Tito,True,1.0,0.0,-1.0,1.0,0.0,-1.0,0.6666666666666666,0.3333333333333333,False,False,True,rank11_20,"1,2,11",2,0,2,2,2
musique,439,Who was married to the star of No Escape?,2,No Escape (1936 film) || David Profumo,No Escape (1936 film) || Enoch Arden law || Escape from L.A. || List of show business families || Private Hell 36,No Escape (1936 film) || Stig Olin || Escape from L.A. || List of show business families || Private Hell 36,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank21_50,"1,21",1,0,0,0,0
musique,440,What is the name of the famous bridge in the city where the composer of La costanza trionfante degl'amori e de gl'odii was born?,3,"La costanza trionfante degl'amori e de gl'odii || Orlando furioso (Vivaldi, 1714) || Rialto Bridge",La costanza trionfante degl'amori e de gl'odii || Antonio Vivaldi || Bridge of Sighs || Rialto Bridge || La fida ninfa,La costanza trionfante degl'amori e de gl'odii || Antonio Vivaldi || Giovanni de Macque || Rialto Bridge || La fida ninfa,True,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,False,False,True,rank21_50,"1,31,4",1,0,0,0,0
musique,441,Who owns the record label of the Every Turn of the World performer?,3,Back of My Mind || Every Turn of the World || Warner Records,Every Turn of the World || Back of My Mind || Turn Me On (Mark Dinning song) || Roxy Recordings || American Idol,Every Turn of the World || The Right Stuff Records || Turn Me On (Mark Dinning song) || Roxy Recordings || American Idol,True,0.0,0.0,0.0,0.6667,0.6667,0.0,0.6666666666666666,0.3333333333333333,False,False,False,top5,"2,1,NA",1,0,1,0,0
musique,442,What is the capital of the county that shares a border with the county where KRSU is licensed to broadcast?,4,Pulaski High School || Jerome Quinn || John C. Petersen || KRSU (FM),KRSU (FM) || WIRR || KQSC || KANU (FM) || KPBD,KRSU (FM) || Baranya County || KQSC || KANU (FM) || KPBD,True,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,False,False,False,top5,"NA,NA,NA,1",1,0,0,0,0
musique,443,What is the Book of Healing by the writer of The Canon of Medicine referred to in Arabic?,2,Avicenna || Muslim world,Muslim world || Muslim world || Muslim world || History of science || Avicenna,Muslim world || Muslim world || Muslim world || History of science || Avicenna,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"5,1",0,0,0,2,2
musique,444,Who was the person talking at the beginning of Thriller by Fall Out Boy talking about in Song Cry?,2,Song Cry || Infinity on High,Song Cry || Infinity on High || Cry Me a River (Justin Timberlake song) || 20th Century Boy || The Girl Is Mine,Song Cry || Infinity on High || Cry Me a River (Justin Timberlake song) || 20th Century Boy || The Girl Is Mine,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
musique,445,What record label did the performer of The Place and the Time belong to?,2,The Place and the Time || Great Grape,"The Place and the Time || Roxy Recordings || Sony Music || The First Time Ever I Saw Your Face || Take Me Home, Country Roads","The Place and the Time || American Idol || Sony Music || The First Time Ever I Saw Your Face || Take Me Home, Country Roads",True,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.5,False,False,True,rank21_50,"1,21",1,0,0,0,0
musique,446,What film features Anil Devgan's sibling?,2,Anil Devgan || Yeh Raaste Hain Pyaar Ke,Anil Devgan || Parched || Jab Pyaar Kisise Hota Hai || Anil B. Divan || Dil Kya Kare,Anil Devgan || Princess Fiona || Jab Pyaar Kisise Hota Hai || Anil B. Divan || Dil Kya Kare,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank6_10,"1,10",1,0,0,0,0
musique,447,When did the party Harlan and Stewart were affiliated with gain control of the body which determines rules of the US House and US Senate?,3,Standing Rules of the United States Senate || 2014 United States Senate elections || Dwight D. Eisenhower,Dwight D. Eisenhower || Dwight D. Eisenhower || Standing Rules of the United States Senate || Party leaders of the United States House of Representatives || 114th United States Congress,Dwight D. Eisenhower || Treaty of Versailles || Standing Rules of the United States Senate || Party leaders of the United States House of Representatives || 114th United States Congress,True,0.0,0.0,0.0,0.6667,0.6667,0.0,0.6666666666666666,0.6666666666666666,False,False,True,rank6_10,"3,7,1",1,0,1,1,0
musique,448,"According to QS World University Rankings, what is the ranking of the place that employed Said Ashour?",2,Egypt || Said Ashour,Said Ashour || Egypt || London || Harvard University || Brigham Young University,Said Ashour || Egypt || London || Harvard University || Brigham Young University,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
musique,449,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with Radiansyah's birth country?,3,Indonesia–Timor Leste Commission of Truth and Friendship || East Timor || Radiansyah,Fundamental rights in India || Indonesia–Timor Leste Commission of Truth and Friendship || East Timor || Radiansyah || Estanislau da Silva,Fundamental rights in India || Indonesia–Timor Leste Commission of Truth and Friendship || East Timor || Radiansyah || Estanislau da Silva,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,3,4",0,0,0,0,0
musique,450,Who is the mother of the founder of Mormonism?,2,Mormonism || History of Joseph Smith by His Mother,Joseph Smith || The Church of Jesus Christ of Latter-day Saints || History of Joseph Smith by His Mother || Mormonism || History of The Church of Jesus Christ of Latter-day Saints,Joseph Smith || The Church of Jesus Christ of Latter-day Saints || History of Joseph Smith by His Mother || Mormonism || History of The Church of Jesus Christ of Latter-day Saints,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"4,3",0,0,0,0,0
musique,451,Who is the president of newly declared independent country part of the Commission of Truth and Friendship with the country where Kaimana is located?,3,Indonesia–Timor Leste Commission of Truth and Friendship || Kaimana Regency || East Timor,Fundamental rights in India || Indonesia–Timor Leste Commission of Truth and Friendship || Kaimana Regency || East Timor || Estanislau da Silva,Fundamental rights in India || Indonesia–Timor Leste Commission of Truth and Friendship || Kaimana Regency || East Timor || Estanislau da Silva,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"2,3,4",0,0,0,0,0
musique,452,The actor who plays copper in Fox and the Hound is a character in which film?,2,The Fox and the Hound || The Hateful Eight,The Fox and the Hound || The Fox and the Hound || The Fox and the Hound || Br'er Fox and Br'er Bear || Charlie Chan in Shanghai,The Fox and the Hound || The Fox and the Hound || The Fox and the Hound || Br'er Fox and Br'er Bear || Charlie Chan in Shanghai,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank21_50,"1,50",0,0,0,2,2
musique,453,"The German priest, who wanted Joseph Strickland's religious denomination to reform, preached a sermon on Marian devotion soon before his death in what German state?",4,"Wittenberg (district) || Mary, mother of Jesus || Joseph Strickland || Reformation","Mary, mother of Jesus || Joseph Strickland || Johannes Tauler || Bernhard Lichtenberg || Reformation","Mary, mother of Jesus || States of Germany || Johannes Tauler || Bernhard Lichtenberg || Reformation",True,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,False,False,True,rank21_50,"27,1,2,5",1,0,1,0,0
musique,454,When did the performer of Goosebumpz release best day ever?,2,Goosebumpz || Best Day Ever (mixtape),Goosebumpz || Best Day Ever (mixtape) || Best Day of My Life || Best Days of Your Life || Goosebumps (disambiguation),Goosebumpz || Best Day Ever (mixtape) || Best Day of My Life || Best Days of Your Life || Goosebumps (disambiguation),False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
musique,455,Why does the place where Step Up Revolution takes place have a duck for a mascot?,2,Sebastian the Ibis || Step Up Revolution,Step Up Revolution || The Twilight Saga (film series) || The Oregon Duck || Sebastian the Ibis || Beijing Ducks,Step Up Revolution || The Twilight Saga (film series) || The Oregon Duck || Sebastian the Ibis || Beijing Ducks,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"4,1",0,0,0,0,0
musique,456,"What artist was featured on Smooth Jazz Stations, along with Kenny G and the performer of The Dance?",2,The Dance (Dave Koz album) || Adult contemporary music,Adult contemporary music || Adult contemporary music || The Dance (Dave Koz album) || Arturo Tappin || Barefoot on the Beach,Adult contemporary music || Adult contemporary music || The Dance (Dave Koz album) || Arturo Tappin || Barefoot on the Beach,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1",0,0,0,1,1
musique,457,What is the experimental satellite which was the forerunner to the communication satellite of the operator of GSAT-7 called?,2,GSAT-7 || ATS-6,GSAT-7 || INS Tir (A86) || INSAT-4CR || ATS-6 || General Satellite,GSAT-7 || Communications satellite || INSAT-4CR || ATS-6 || General Satellite,True,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,1.0,True,True,True,top5,"1,4",1,0,0,0,0
musique,458,Who was the person who acquired the parent company of the music service Beyonce owns part of talking about in the song Cry?,2,Beyoncé || Song Cry,Song Cry || Beyoncé || Kanye West || Beyoncé || Sony Music,Song Cry || Beyoncé || Kanye West || Beyoncé || Sony Music,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,1,1
musique,459,Who play's Marty's girlfriend in back to the future?,2,Marty McFly || List of Back to the Future characters,Back to the Future || Back to the Future Part II || List of Back to the Future characters || Claudia Wells || List of Back to the Future characters,Back to the Future || Back to the Future Part II || List of Back to the Future characters || Claudia Wells || List of Back to the Future characters,False,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,False,False,True,rank6_10,"8,3",0,0,0,1,1
musique,460,Arthur Marryatt is a member of a sports association that has who as president?,2,President of the International Olympic Committee || Arthur A. Marryatt,Handball || Arthur A. Marryatt || David Will || Ali Umar || Erik von Frenckell,Handball || Arthur A. Marryatt || David Will || Ali Umar || Erik von Frenckell,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank6_10,"7,2",0,0,0,0,0
musique,461,Where was Popper's academic appointment in the country near the country of citizenship of the person who wrote The Book Thief?,4,Karl Popper || 1952 Winter Olympics || The Messenger (Zusak novel) || The Book Thief (film),Karl Popper || Karl Popper || Karl Popper || Karl Popper || The Book Thief (film),Karl Popper || Germany || Karl Popper || United Kingdom || The Book Thief (film),True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,False,top5,"1,NA,NA,5",2,0,2,3,1
musique,462,What month did the person who retained trust in Longchamp go away to the Holy Land?,2,William de Longchamp || Third Crusade,"William de Longchamp || John, King of England || Third Crusade || William de Longchamp || John, King of England","William de Longchamp || John, King of England || Third Crusade || William de Longchamp || John, King of England",False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"1,3",0,0,0,2,2
musique,463,Who did the screenwriter for Good Will Hunting play in Dazed and Confused?,2,Dazed and Confused (film) || List of awards and nominations received by Matt Damon,Christin Hinojosa || Child labour || Dazed and Confused (film) || Good Will Hunting || List of awards and nominations received by Matt Damon,Christin Hinojosa || Child labour || Dazed and Confused (film) || Good Will Hunting || List of awards and nominations received by Matt Damon,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,5",0,0,0,0,0
musique,464,Who introduced a system of musical notation in the 14th century that is used in the area where most of the invasion of the eastern Roman Empire took place?,2,Middle Ages || Late Middle Ages,Classical music || Late Middle Ages || Hampartsoum Limondjian || Classical music || Middle Ages,Classical music || Late Middle Ages || Hampartsoum Limondjian || Classical music || Middle Ages,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"5,2",0,0,0,1,1
musique,465,What award did the author of The Red Tree receive?,2,The Red Tree (Shaun Tan) || Passion Pictures,The Red Tree (Shaun Tan) || Red Ochre Award || Nobel Prize in Literature || Penelope Tree || Varjak Paw,The Red Tree (Shaun Tan) || Red Ochre Award || Nobel Prize in Literature || Penelope Tree || Varjak Paw,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank21_50,"1,21",0,0,0,0,0
musique,466,Where was the president born on the fourth of July born?,2,Plymouth Notch Cemetery || Independence Day (United States),United States || Independence Day (United States) || Natural-born-citizen clause || Martin Van Buren || Mitt Romney,United States || Independence Day (United States) || Natural-born-citizen clause || Martin Van Buren || Mitt Romney,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank21_50,"27,2",0,0,0,0,0
musique,467,What was the population of the European country the Huguenots felt kinship for emigration to before this emigration?,2,Huguenots || Huguenots,Huguenots || Huguenots || Huguenots || Huguenots || Huguenots,Huguenots || Huguenots || Switzerland || Huguenots || Huguenots,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",1,0,1,4,3
musique,468,What taxa is Ommatidae part of?,2,Ommatidae || Myxophaga,Ommatidae || Australia || Glomeridae || Taxonomy (biology) || Hominidae,Ommatidae || Australia || Glomeridae || Taxonomy (biology) || Hominidae,False,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,False,False,True,rank6_10,"1,7",0,0,0,0,0
musique,469,The London broil cut comes from a country with an emergency response guidebook with response guides in which section?,2,London broil || Emergency Response Guidebook,London broil || Emergency Response Guidebook || Emergency Management Institute || Pesticide || Arenal Volcano Emergency Forest Reserve,London broil || Emergency Response Guidebook || Emergency Management Institute || Pesticide || Arenal Volcano Emergency Forest Reserve,False,0.0,0.0,0.0,0.6667,0.6667,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
musique,470,How long was the place where the Yongle Emperor greeted who the Ming court thought representatives were sent by the capitol of the city in which Guangling District is located?,4,Sino-Tibetan relations during the Ming dynasty || Guangling District || Sino-Tibetan relations during the Ming dynasty || Nanjing,Guangling District || Nanjing || Sino-Tibetan relations during the Ming dynasty || Sino-Tibetan relations during the Ming dynasty || Sino-Tibetan relations during the Ming dynasty,Guangling District || Nanjing || Sino-Tibetan relations during the Ming dynasty || Sino-Tibetan relations during the Ming dynasty || Sino-Tibetan relations during the Ming dynasty,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"3,1,4,2",1,1,1,2,2
musique,471,Who is the owner of the record label of the performer of What Kind of Love?,3,Warner Records || What Kind of Love || Ain't Living Long Like This,"What Kind of Love || Days of Our Lives (James Otto album) || Love, Life and Feelings || Roxy Recordings || Love Sign","What Kind of Love || MCA Records || Love, Life and Feelings || Roxy Recordings || Love Sign",True,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,False,False,False,rank21_50,"NA,1,24",1,0,0,0,0
musique,472,When is the opening day of the league in which the team with the most games in the series after which the MLB MVP is awarded plays?,4,New York Yankees || Opening Day || World Series || Major League Baseball Most Valuable Player Award,Major League Baseball Most Valuable Player Award || 2016 NBA Summer League || Major League Baseball schedule || Opening Day || Opening Day,Major League Baseball Most Valuable Player Award || Chicago Cubs || World Series || Opening Day || Opening Day,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,False,False,True,rank21_50,"36,4,7,1",2,1,0,1,1
musique,473,Who wrote the song turn me on that is performed by performer of Feelin' the Same Way?,2,Feelin' the Same Way || Turn Me On (Mark Dinning song),Feelin' the Same Way || Turn Me On (Mark Dinning song) || Love Is on the Way || Feelin' Stronger Every Day || If There Was a Way,Feelin' the Same Way || Turn Me On (Mark Dinning song) || Love Is on the Way || Feelin' Stronger Every Day || If There Was a Way,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"1,2",0,0,0,0,0
musique,474,What is the seat of the county sharing a border with the county in which J. P. Hayes was born?,4,Pulaski High School || J. P. Hayes || Jerome Quinn || John C. Petersen,J. P. Hayes || John C. Petersen || Baranya County || Gmina Ujsoły || Biłgoraj County,J. P. Hayes || John C. Petersen || Baranya County || Gmina Ujsoły || Biłgoraj County,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,False,rank11_20,"NA,1,13,2",0,0,0,0,0
musique,475,When did the party that controls the House of Representatives take control of the branch who determines the rules of the US house and Senate?,3,114th United States Congress || 2014 United States Senate elections || Standing Rules of the United States Senate,2010 United States House of Representatives elections || Party leaders of the United States Senate || Party leaders of the United States House of Representatives || Party leaders of the United States House of Representatives || 114th United States Congress,2010 United States House of Representatives elections || United States House of Representatives || Party leaders of the United States House of Representatives || Party leaders of the United States House of Representatives || 114th United States Congress,True,0.0,0.0,0.0,0.0,0.6667,0.6667,0.3333333333333333,0.3333333333333333,False,False,True,rank11_20,"5,13,6",1,0,0,1,1
musique,476,What does seal stand for in the seals of the service operating list of destroyer classes of the operator of USS Peril?,3,United States Navy SEALs || USS Peril (AM-272) || List of destroyer classes of the United States Navy,USS Peril (AM-272) || World War II || United States Navy SEALs || List of destroyer classes of the Royal Navy || List of destroyer classes of the United States Navy,USS Peril (AM-272) || Soviet Union || United States Navy SEALs || List of destroyer classes of the Royal Navy || List of destroyer classes of the United States Navy,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"3,1,5",1,0,0,0,0
musique,477,"When is Celebrity Big Brother coming to the network which, along with ABC and the network which broadcasted The Chisholms, is the other major broadcaster based in NY?",3,New York City || Celebrity Big Brother (American TV series) || The Chisholms,The Chisholms || Celebrity Big Brother (American TV series) || Celebrity Big Brother (American TV series) || Big Brother (American TV series) || New York City,The Chisholms || Celebrity Big Brother (American TV series) || Celebrity Big Brother (American TV series) || Big Brother (American TV series) || New York City,False,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,True,True,True,top5,"5,2,1",0,0,0,1,1
musique,478,What company is the label responsible for Don't Let Me Wait Too Long a part of?,2,Apple Records || Don't Let Me Wait Too Long,Don't Let Me Wait Too Long || Apple Records || American Idol || Desde El Principio || MCA Records,Don't Let Me Wait Too Long || Apple Records || American Idol || Desde El Principio || MCA Records,False,0.0,0.0,0.0,0.8,0.8,0.0,1.0,1.0,True,True,True,top5,"2,1",0,0,0,0,0
musique,479,Who is the child of Mahmoud Mirza's father?,2,Mahmoud Mirza || Amanollah Khan Zia' os-Soltan,Mahmoud Mirza || Bahram Mirza || Khosrow Mirza || Abdullah Khadr || Fakhr-un-Nissa,Mahmoud Mirza || Louis Chedid || Khosrow Mirza || Abdullah Khadr || Fakhr-un-Nissa,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank6_10,"1,8",1,0,0,0,0
musique,480,What was the story of the character from The Bourne Deception based on?,2,The Bourne Ultimatum (film) || The Bourne Deception,The Bourne Deception || The Bourne Sanction || Raoul Duke || The Bourne Betrayal || The Deceiver (novel),The Bourne Deception || The Bourne Sanction || Raoul Duke || The Bourne Betrayal || The Deceiver (novel),False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank11_20,"11,1",0,0,0,0,0
musique,481,Which record label does the band who sang hey now you're an allstar belong to?,2,Magic (Smash Mouth album) || All Star (song),All Star (song) || Dustin Pedroia || Hey Now Now || MCA Records || Cool It Now,All Star (song) || Magic (Smash Mouth album) || Hey Now Now || MCA Records || Cool It Now,True,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,False,True,True,rank11_20,"17,1",1,1,0,0,0
musique,482,When did the U.S. stop trading with the country that started hostilities?,2,Pacific War || Events leading to the attack on Pearl Harbor,Events leading to the attack on Pearl Harbor || Molotov–Ribbentrop Pact || Spanish–American War || United States declaration of war on Japan || Boston,Events leading to the attack on Pearl Harbor || Declarations of war during World War II || Spanish–American War || United States declaration of war on Japan || Boston,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank21_50,"24,1",1,0,0,0,0
musique,483,What team is the person with the highest point average in NBA history on?,2,List of National Basketball Association annual scoring leaders || 2009–10 Oklahoma City Thunder season,List of National Basketball Association annual scoring leaders || List of National Basketball Association annual scoring leaders || List of highest-scoring NBA games || Kobe Bryant || NBA Most Valuable Player Award,List of National Basketball Association annual scoring leaders || Kevin Durant || List of highest-scoring NBA games || Kobe Bryant || NBA Most Valuable Player Award,True,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank6_10,"1,9",1,0,1,1,0
musique,484,Who is part of the group performing Ask the Fish?,2,Ask the Fish || Vince Herman,Ask the Fish || Hits (Mauro Scocco album) || Fischerspooner || Ask for More || The Goodies,Ask the Fish || Hits (Mauro Scocco album) || Fischerspooner || Ask for More || The Goodies,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,False,False,True,rank21_50,"1,24",0,0,0,0,0
musique,485,"When did the maker of the Acura RLX, the owner of Scion, and Nissan open US assembly plants?",3,Acura RLX || 1973 oil crisis || Scion (automobile),Acura RL || 1973 oil crisis || Acura RLX || Scion (automobile) || Acura RL,Acura RL || Toyota Racing Development || Acura RLX || Scion (automobile) || Acura RL,True,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.6666666666666666,True,False,True,top5,"3,2,4",1,0,1,1,1
musique,486,Which interpretation of the work of the writer of The Canon of Medicine was taught more in Islamic schools?,2,Muslim world || Avicenna,Middle Ages || Middle Ages || Avicenna || Muslim world || Muslim world,Middle Ages || Middle Ages || Avicenna || Muslim world || Muslim world,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"4,3",0,0,0,2,2
musique,487,The native country of emu birds started conscription. This occurred during the war depicted in The Things They Carried. What year did the draft start?,3,Conscription in Australia || Bird migration || The Things They Carried,The Things They Carried || Berets of the United States Army || Conscription in Australia || Conscription in the United Kingdom || Samurai,The Things They Carried || Bird migration || Conscription in Australia || Conscription in the United Kingdom || Samurai,True,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,False,True,True,rank6_10,"3,6,1",1,1,0,0,0
musique,488,What character in Princess Diaries does the actress play who was also a cast member in On Golden Pond?,2,On Golden Pond (2001 film) || The Princess Diaries (film),The Princess Diaries (film) || On Golden Pond (2001 film) || Kelly Bishop || Driving Miss Daisy (play) || Princess Fiona,The Princess Diaries (film) || Shrek (franchise) || Kelly Bishop || Driving Miss Daisy (play) || Princess Fiona,True,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,True,False,True,top5,"2,1",1,0,1,0,0
musique,489,What were the Genesis' advantages over the platform of Colorful Dragon?,3,Nintendo Entertainment System || Super Nintendo Entertainment System || Colorful Dragon,Colorful Dragon || Nintendo Entertainment System || Super Nintendo Entertainment System || Sega Genesis || Super Nintendo Entertainment System,Colorful Dragon || Nintendo Entertainment System || Super Nintendo Entertainment System || Sega Genesis || Super Nintendo Entertainment System,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,True,True,True,top5,"2,3,1",0,0,0,1,1
musique,490,When does daylight savings end in the country near the country where the author of The Book Thief is from?,4,The Book Thief (film) || The Messenger (Zusak novel) || 1952 Winter Olympics || Time in New Zealand,The Book Thief (film) || The Book Thief (film) || Daylight saving time || Daylight saving time || Daylight saving time in the United States,The Book Thief (film) || The Book Thief (film) || Germany || Daylight saving time || European Union law,True,0.0,0.0,0.0,0.75,0.5,-0.25,0.25,0.25,False,False,False,rank11_20,"1,16,NA,14",2,0,0,2,1
