dataset,base_dataset,query_index,query_idx,question,method,gold_doc_count,support_hit_count,support_recall,support_complete,missing_count,selected_positions_json,selected_titles_json,missing_titles_json,rankgpt_parse_ok,rankgpt_prompt_has_no_think,rankgpt_selected_count,rankgpt_parse_source,rankgpt_error
MuSiQue,musique,58,58,Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The North Star (anti-slavery newspaper)"", ""Anne-Antoinette Diderot"", ""Helen Pitts Douglass"", ""William Cooper Nell"", ""Susan Paul""]",[],,,,,
MuSiQue,musique,58,58,Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,setr_faithful,2,2,1.0,1,0,"[0, 2, 3, 1, 4]","[""The North Star (anti-slavery newspaper)"", ""Helen Pitts Douglass"", ""William Cooper Nell"", ""Anne-Antoinette Diderot"", ""Susan Paul""]",[],,,,,
MuSiQue,musique,58,58,Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,dbec_selective,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""The North Star (anti-slavery newspaper)"", ""Anne-Antoinette Diderot"", ""Helen Pitts Douglass"", ""William Cooper Nell"", ""Susan Paul""]",[],,,,,
MuSiQue,musique,58,58,Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,rankgpt_rank5_no_think,2,1,0.5,0,1,"[2, 19, 22, 8, 3]","[""Helen Pitts Douglass"", ""Frances Tupper"", ""Republican Party (United States)"", ""Thomas S. Hinde"", ""William Cooper Nell""]","[""The North Star (anti-slavery newspaper)""]",1,1,5,json,
MuSiQue,musique,58,58,Who was the spouse of a leading speaker against slavery and publisher of an antislavery newspaper?,rankgpt_select5_no_think,2,1,0.5,0,1,"[2, 22, 27, 32, 56]","[""Helen Pitts Douglass"", ""Republican Party (United States)"", ""Chrétien DuBois"", ""Staithes group"", ""Frances Crewe, Lady Crewe""]","[""The North Star (anti-slavery newspaper)""]",1,1,5,json,
MuSiQue,musique,59,59,Where is the district that the person who wanted to reform and address John Kodwo Amissah's religion preached a sermon on Marian devotion before his death located?,source_order,4,2,0.5,0,2,"[0, 1, 2, 3, 4]","[""John Kodwo Amissah"", ""Mary, mother of Jesus"", ""Mary, mother of Jesus"", ""Henry Scott Holland"", ""Mary, mother of Jesus""]","[""Reformation"", ""Wittenberg (district)""]",,,,,
MuSiQue,musique,59,59,Where is the district that the person who wanted to reform and address John Kodwo Amissah's religion preached a sermon on Marian devotion before his death located?,setr_faithful,4,2,0.5,0,2,"[0, 6, 7, 1, 2]","[""John Kodwo Amissah"", ""A River Runs Through It (film)"", ""Ambroise-Marie Carré"", ""Mary, mother of Jesus"", ""Mary, mother of Jesus""]","[""Reformation"", ""Wittenberg (district)""]",,,,,
MuSiQue,musique,59,59,Where is the district that the person who wanted to reform and address John Kodwo Amissah's religion preached a sermon on Marian devotion before his death located?,dbec_selective,4,2,0.5,0,2,"[0, 1, 2, 3, 4]","[""John Kodwo Amissah"", ""Mary, mother of Jesus"", ""Mary, mother of Jesus"", ""Henry Scott Holland"", ""Mary, mother of Jesus""]","[""Reformation"", ""Wittenberg (district)""]",,,,,
MuSiQue,musique,59,59,Where is the district that the person who wanted to reform and address John Kodwo Amissah's religion preached a sermon on Marian devotion before his death located?,rankgpt_rank5_no_think,4,2,0.5,0,2,"[26, 27, 5, 3, 45]","[""Dodi Island"", ""Wittenberg (district)"", ""Reformation"", ""Henry Scott Holland"", ""Edward VIII""]","[""Mary, mother of Jesus"", ""John Kodwo Amissah""]",1,1,5,json,
MuSiQue,musique,59,59,Where is the district that the person who wanted to reform and address John Kodwo Amissah's religion preached a sermon on Marian devotion before his death located?,rankgpt_select5_no_think,4,3,0.75,0,1,"[0, 3, 4, 27, 56]","[""John Kodwo Amissah"", ""Henry Scott Holland"", ""Mary, mother of Jesus"", ""Wittenberg (district)"", ""Doubt (2008 film)""]","[""Reformation""]",1,1,5,json,
MuSiQue,musique,60,60,What is the capital of the county where Fort Deposit is located?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Fort Deposit, Alabama"", ""Hayneville, Alabama"", ""Clay Hill, Alabama"", ""Iron Bowl"", ""Cuba Plantation""]",[],,,,,
MuSiQue,musique,60,60,What is the capital of the county where Fort Deposit is located?,setr_faithful,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Fort Deposit, Alabama"", ""Hayneville, Alabama"", ""Clay Hill, Alabama"", ""Iron Bowl"", ""Cuba Plantation""]",[],,,,,
MuSiQue,musique,60,60,What is the capital of the county where Fort Deposit is located?,dbec_selective,2,2,1.0,1,0,"[0, 10, 1, 2, 3]","[""Fort Deposit, Alabama"", ""Kaunas County"", ""Hayneville, Alabama"", ""Clay Hill, Alabama"", ""Iron Bowl""]",[],,,,,
MuSiQue,musique,60,60,What is the capital of the county where Fort Deposit is located?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 5, 6, 30]","[""Fort Deposit, Alabama"", ""Hayneville, Alabama"", ""Quincy, Florida"", ""Tallahassee, Florida"", ""Pinellas County, Florida""]",[],1,1,5,json,
MuSiQue,musique,60,60,What is the capital of the county where Fort Deposit is located?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 5, 6, 15]","[""Fort Deposit, Alabama"", ""Hayneville, Alabama"", ""Quincy, Florida"", ""Tallahassee, Florida"", ""Oklahoma City""]",[],1,1,5,json,
MuSiQue,musique,61,61,How long had Pfrang Association's headquarters location been the capitol city of the area where Guangling District is located?,source_order,3,3,1.0,1,0,"[0, 1, 2, 3, 4]","[""Pfrang Association"", ""Guangling District"", ""Nanjing"", ""Nanjing"", ""Nanjing""]",[],,,,,
MuSiQue,musique,61,61,How long had Pfrang Association's headquarters location been the capitol city of the area where Guangling District is located?,setr_faithful,3,3,1.0,1,0,"[0, 1, 2, 5, 3]","[""Pfrang Association"", ""Guangling District"", ""Nanjing"", ""Nanjing"", ""Nanjing""]",[],,,,,
MuSiQue,musique,61,61,How long had Pfrang Association's headquarters location been the capitol city of the area where Guangling District is located?,dbec_selective,3,3,1.0,1,0,"[0, 1, 2, 3, 4]","[""Pfrang Association"", ""Guangling District"", ""Nanjing"", ""Nanjing"", ""Nanjing""]",[],,,,,
MuSiQue,musique,61,61,How long had Pfrang Association's headquarters location been the capitol city of the area where Guangling District is located?,rankgpt_rank5_no_think,3,2,0.6666666666666666,0,1,"[5, 1, 2, 15, 84]","[""Nanjing"", ""Guangling District"", ""Nanjing"", ""Nanjing"", ""Assam Football Association""]","[""Pfrang Association""]",1,1,5,json,
MuSiQue,musique,61,61,How long had Pfrang Association's headquarters location been the capitol city of the area where Guangling District is located?,rankgpt_select5_no_think,3,3,1.0,1,0,"[0, 1, 2, 5, 15]","[""Pfrang Association"", ""Guangling District"", ""Nanjing"", ""Nanjing"", ""Nanjing""]",[],1,1,5,json,
MuSiQue,musique,62,62,What was the language Auctor comes from during the era of the man crowned first Holy Roman Emperor later known as?,source_order,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""History of Germany"", ""Auctor"", ""Holy Roman Emperor"", ""Holy Roman Empire"", ""Charlemagne""]","[""Middle Ages""]",,,,,
MuSiQue,musique,62,62,What was the language Auctor comes from during the era of the man crowned first Holy Roman Emperor later known as?,setr_faithful,3,2,0.6666666666666666,0,1,"[1, 4, 6, 13, 0]","[""Auctor"", ""Charlemagne"", ""Charlemagne"", ""Middle Ages"", ""History of Germany""]","[""Holy Roman Emperor""]",,,,,
MuSiQue,musique,62,62,What was the language Auctor comes from during the era of the man crowned first Holy Roman Emperor later known as?,dbec_selective,3,2,0.6666666666666666,0,1,"[2, 1, 5, 0, 3]","[""Holy Roman Emperor"", ""Auctor"", ""Charlemagne"", ""History of Germany"", ""Holy Roman Empire""]","[""Middle Ages""]",,,,,
MuSiQue,musique,62,62,What was the language Auctor comes from during the era of the man crowned first Holy Roman Emperor later known as?,rankgpt_rank5_no_think,3,2,0.6666666666666666,0,1,"[4, 13, 2, 3, 17]","[""Charlemagne"", ""Middle Ages"", ""Holy Roman Emperor"", ""Holy Roman Empire"", ""Military history of France""]","[""Auctor""]",1,1,5,json,
MuSiQue,musique,62,62,What was the language Auctor comes from during the era of the man crowned first Holy Roman Emperor later known as?,rankgpt_select5_no_think,3,3,1.0,1,0,"[4, 13, 1, 2, 3]","[""Charlemagne"", ""Middle Ages"", ""Auctor"", ""Holy Roman Emperor"", ""Holy Roman Empire""]",[],1,1,5,json,
MuSiQue,musique,63,63,When did the 1979-80 European Cup winner win the FA Cup?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""1979–80 European Cup"", ""Nottingham Forest F.C."", ""1959 FA Cup Final"", ""Southern Football League"", ""FA Cup""]",[],,,,,
MuSiQue,musique,63,63,When did the 1979-80 European Cup winner win the FA Cup?,setr_faithful,2,2,1.0,1,0,"[0, 1, 18, 2, 3]","[""1979–80 European Cup"", ""Nottingham Forest F.C."", ""1985 FA Cup Final"", ""1959 FA Cup Final"", ""Southern Football League""]",[],,,,,
MuSiQue,musique,63,63,When did the 1979-80 European Cup winner win the FA Cup?,dbec_selective,2,2,1.0,1,0,"[1, 0, 2, 3, 4]","[""Nottingham Forest F.C."", ""1979–80 European Cup"", ""1959 FA Cup Final"", ""Southern Football League"", ""FA Cup""]",[],,,,,
MuSiQue,musique,63,63,When did the 1979-80 European Cup winner win the FA Cup?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""1979–80 European Cup"", ""Nottingham Forest F.C."", ""1959 FA Cup Final"", ""Southern Football League"", ""FA Cup""]",[],1,1,5,json,
MuSiQue,musique,63,63,When did the 1979-80 European Cup winner win the FA Cup?,rankgpt_select5_no_think,2,1,0.5,0,1,"[0, 2, 11, 14, 31]","[""1979–80 European Cup"", ""1959 FA Cup Final"", ""List of UEFA club competition winners"", ""List of European Cup and UEFA Champions League finals"", ""Manchester City F.C.""]","[""Nottingham Forest F.C.""]",1,1,5,json,
MuSiQue,musique,64,64,Who was a prominent figure at the radio division of the network that created the version of The Biggest Loser set in the country where Seria is?,source_order,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""Seria, Belait"", ""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)"", ""Ali Vincent""]","[""Adult contemporary music""]",,,,,
MuSiQue,musique,64,64,Who was a prominent figure at the radio division of the network that created the version of The Biggest Loser set in the country where Seria is?,setr_faithful,3,2,0.6666666666666666,0,1,"[1, 0, 15, 2, 3]","[""The Biggest Loser Brunei: Lose It All"", ""Seria, Belait"", ""List of The Blacklist characters"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)""]","[""Adult contemporary music""]",,,,,
MuSiQue,musique,64,64,Who was a prominent figure at the radio division of the network that created the version of The Biggest Loser set in the country where Seria is?,dbec_selective,3,2,0.6666666666666666,0,1,"[88, 1, 0, 2, 3]","[""New York Giants Radio Network"", ""The Biggest Loser Brunei: Lose It All"", ""Seria, Belait"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)""]","[""Adult contemporary music""]",,,,,
MuSiQue,musique,64,64,Who was a prominent figure at the radio division of the network that created the version of The Biggest Loser set in the country where Seria is?,rankgpt_rank5_no_think,3,1,0.3333333333333333,0,2,"[1, 3, 5, 7, 2]","[""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 16)"", ""The Biggest Loser (season 2)"", ""The Biggest Loser (season 5)"", ""The Biggest Loser (season 1)""]","[""Seria, Belait"", ""Adult contemporary music""]",1,1,5,json,
MuSiQue,musique,64,64,Who was a prominent figure at the radio division of the network that created the version of The Biggest Loser set in the country where Seria is?,rankgpt_select5_no_think,3,1,0.3333333333333333,0,2,"[1, 2, 7, 47, 77]","[""The Biggest Loser Brunei: Lose It All"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 5)"", ""Katrina Kaif"", ""KMJQ""]","[""Seria, Belait"", ""Adult contemporary music""]",1,1,5,json,
MuSiQue,musique,65,65,What was the 2018 population of the Italian city that's underwater?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Venice"", ""Venice"", ""History of Rome"", ""Bruno Villabruna"", ""Rialto Bridge""]",[],,,,,
MuSiQue,musique,65,65,What was the 2018 population of the Italian city that's underwater?,setr_faithful,2,2,1.0,1,0,"[0, 1, 9, 12, 17]","[""Venice"", ""Venice"", ""Bridge of Sighs"", ""Madonna of the Small Trees"", ""Villa Foscari""]",[],,,,,
MuSiQue,musique,65,65,What was the 2018 population of the Italian city that's underwater?,dbec_selective,2,2,1.0,1,0,"[0, 2, 1, 11, 3]","[""Venice"", ""History of Rome"", ""Venice"", ""Nagasaki"", ""Bruno Villabruna""]",[],,,,,
MuSiQue,musique,65,65,What was the 2018 population of the Italian city that's underwater?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 4, 6, 9]","[""Venice"", ""Venice"", ""Rialto Bridge"", ""Manfredo Tafuri"", ""Bridge of Sighs""]",[],1,1,5,json,
MuSiQue,musique,65,65,What was the 2018 population of the Italian city that's underwater?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 4, 9, 5]","[""Venice"", ""Venice"", ""Rialto Bridge"", ""Bridge of Sighs"", ""Palermo""]",[],1,1,5,json,
MuSiQue,musique,66,66,What was the language from which the last name Sylvester originated during the era of the person crowned emperor of the west in 800 CE later known as?,source_order,3,1,0.3333333333333333,0,2,"[0, 1, 2, 3, 4]","[""Military history of France"", ""Charlemagne"", ""Charlemagne"", ""Holy Roman Empire"", ""Charlemagne""]","[""Sylvester"", ""Middle Ages""]",,,,,
MuSiQue,musique,66,66,What was the language from which the last name Sylvester originated during the era of the person crowned emperor of the west in 800 CE later known as?,setr_faithful,3,2,0.6666666666666666,0,1,"[6, 1, 4, 3, 5]","[""Sylvester"", ""Charlemagne"", ""Charlemagne"", ""Holy Roman Empire"", ""Holy Roman Emperor""]","[""Middle Ages""]",,,,,
MuSiQue,musique,66,66,What was the language from which the last name Sylvester originated during the era of the person crowned emperor of the west in 800 CE later known as?,dbec_selective,3,2,0.6666666666666666,0,1,"[4, 6, 1, 0, 2]","[""Charlemagne"", ""Sylvester"", ""Charlemagne"", ""Military history of France"", ""Charlemagne""]","[""Middle Ages""]",,,,,
MuSiQue,musique,66,66,What was the language from which the last name Sylvester originated during the era of the person crowned emperor of the west in 800 CE later known as?,rankgpt_rank5_no_think,3,2,0.6666666666666666,0,1,"[7, 37, 6, 33, 75]","[""Middle Ages"", ""Palermo"", ""Sylvester"", ""Greeks"", ""Greeks""]","[""Charlemagne""]",1,1,5,json,
MuSiQue,musique,66,66,What was the language from which the last name Sylvester originated during the era of the person crowned emperor of the west in 800 CE later known as?,rankgpt_select5_no_think,3,2,0.6666666666666666,0,1,"[7, 31, 6, 39, 33]","[""Middle Ages"", ""Fastrada"", ""Sylvester"", ""Rotrude"", ""Greeks""]","[""Charlemagne""]",1,1,5,json,
MuSiQue,musique,67,67,Who is the head of the agency that created MYSTIC?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""MYSTIC (surveillance program)"", ""A (Pretty Little Liars)"", ""God"", ""Central Intelligence Agency"", ""Director of the National Security Agency""]",[],,,,,
MuSiQue,musique,67,67,Who is the head of the agency that created MYSTIC?,setr_faithful,2,2,1.0,1,0,"[0, 4, 1, 2, 3]","[""MYSTIC (surveillance program)"", ""Director of the National Security Agency"", ""A (Pretty Little Liars)"", ""God"", ""Central Intelligence Agency""]",[],,,,,
MuSiQue,musique,67,67,Who is the head of the agency that created MYSTIC?,dbec_selective,2,1,0.5,0,1,"[7, 0, 5, 1, 2]","[""United States Environmental Protection Agency"", ""MYSTIC (surveillance program)"", ""Karen Tandy"", ""A (Pretty Little Liars)"", ""God""]","[""Director of the National Security Agency""]",,,,,
MuSiQue,musique,67,67,Who is the head of the agency that created MYSTIC?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 4, 5, 3, 12]","[""MYSTIC (surveillance program)"", ""Director of the National Security Agency"", ""Karen Tandy"", ""Central Intelligence Agency"", ""United States Department of Homeland Security""]",[],1,1,5,json,
MuSiQue,musique,67,67,Who is the head of the agency that created MYSTIC?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 4, 5, 3, 33]","[""MYSTIC (surveillance program)"", ""Director of the National Security Agency"", ""Karen Tandy"", ""Central Intelligence Agency"", ""Separation of powers under the United States Constitution""]",[],1,1,5,json,
MuSiQue,musique,68,68,What was the wettest year of the administrative territorial entity that contains the administrative territorial entity where Drexel Heights is located?,source_order,3,3,1.0,1,0,"[0, 1, 2, 3, 4]","[""Tucson, Arizona"", ""Drexel Heights, Arizona"", ""Tucson, Arizona"", ""Tucson, Arizona"", ""Pima County Natural Resources, Parks and Recreation""]",[],,,,,
MuSiQue,musique,68,68,What was the wettest year of the administrative territorial entity that contains the administrative territorial entity where Drexel Heights is located?,setr_faithful,3,3,1.0,1,0,"[1, 3, 4, 0, 2]","[""Drexel Heights, Arizona"", ""Tucson, Arizona"", ""Pima County Natural Resources, Parks and Recreation"", ""Tucson, Arizona"", ""Tucson, Arizona""]",[],,,,,
MuSiQue,musique,68,68,What was the wettest year of the administrative territorial entity that contains the administrative territorial entity where Drexel Heights is located?,dbec_selective,3,3,1.0,1,0,"[66, 4, 1, 0, 2]","[""Kiri Territory"", ""Pima County Natural Resources, Parks and Recreation"", ""Drexel Heights, Arizona"", ""Tucson, Arizona"", ""Tucson, Arizona""]",[],,,,,
MuSiQue,musique,68,68,What was the wettest year of the administrative territorial entity that contains the administrative territorial entity where Drexel Heights is located?,rankgpt_rank5_no_think,3,2,0.6666666666666666,0,1,"[1, 50, 3, 55, 59]","[""Drexel Heights, Arizona"", ""List of counties in Arizona"", ""Tucson, Arizona"", ""Atlantic City, Wyoming"", ""Daniel Apai""]","[""Pima County Natural Resources, Parks and Recreation""]",1,1,5,json,
MuSiQue,musique,68,68,What was the wettest year of the administrative territorial entity that contains the administrative territorial entity where Drexel Heights is located?,rankgpt_select5_no_think,3,2,0.6666666666666666,0,1,"[1, 3, 50, 59, 73]","[""Drexel Heights, Arizona"", ""Tucson, Arizona"", ""List of counties in Arizona"", ""Daniel Apai"", ""Climate of the United States""]","[""Pima County Natural Resources, Parks and Recreation""]",1,1,5,json,
MuSiQue,musique,69,69,Who won the Indy Car Race in the largest populated city of the state where the performer of Mingus Plays Piano is from?,source_order,4,2,0.5,0,2,"[0, 1, 2, 3, 4]","[""Mingus Plays Piano"", ""Indiana"", ""Arizona"", ""Zarqa Governorate"", ""Charles Mingus""]","[""Tucson, Arizona"", ""Desert Diamond West Valley Phoenix Grand Prix""]",,,,,
MuSiQue,musique,69,69,Who won the Indy Car Race in the largest populated city of the state where the performer of Mingus Plays Piano is from?,setr_faithful,4,2,0.5,0,2,"[0, 1, 4, 2, 3]","[""Mingus Plays Piano"", ""Indiana"", ""Charles Mingus"", ""Arizona"", ""Zarqa Governorate""]","[""Tucson, Arizona"", ""Desert Diamond West Valley Phoenix Grand Prix""]",,,,,
MuSiQue,musique,69,69,Who won the Indy Car Race in the largest populated city of the state where the performer of Mingus Plays Piano is from?,dbec_selective,4,2,0.5,0,2,"[0, 53, 59, 7, 1]","[""Mingus Plays Piano"", ""Oklahoma City"", ""Desert Diamond West Valley Phoenix Grand Prix"", ""Oklahoma City"", ""Indiana""]","[""Tucson, Arizona"", ""Charles Mingus""]",,,,,
MuSiQue,musique,69,69,Who won the Indy Car Race in the largest populated city of the state where the performer of Mingus Plays Piano is from?,rankgpt_rank5_no_think,4,1,0.25,0,3,"[4, 1, 7, 55, 65]","[""Charles Mingus"", ""Indiana"", ""Oklahoma City"", ""Bangladesh"", ""2018 Indianapolis 500""]","[""Tucson, Arizona"", ""Mingus Plays Piano"", ""Desert Diamond West Valley Phoenix Grand Prix""]",1,1,5,json,
MuSiQue,musique,69,69,Who won the Indy Car Race in the largest populated city of the state where the performer of Mingus Plays Piano is from?,rankgpt_select5_no_think,4,1,0.25,0,3,"[4, 44, 7, 80, 85]","[""Charles Mingus"", ""Detroit"", ""Oklahoma City"", ""Oklahoma City"", ""Monroe City, Indiana""]","[""Tucson, Arizona"", ""Mingus Plays Piano"", ""Desert Diamond West Valley Phoenix Grand Prix""]",1,1,5,json,
MuSiQue,musique,70,70,What does the river that Darling Mills Creek turns into flow into?,source_order,2,1,0.5,0,1,"[0, 1, 2, 3, 4]","[""Taggerty River"", ""Darling Mills Creek"", ""Toongabbie Creek"", ""Cup and Saucer Creek"", ""Murrah River""]","[""Parramatta River""]",,,,,
MuSiQue,musique,70,70,What does the river that Darling Mills Creek turns into flow into?,setr_faithful,2,2,1.0,1,0,"[1, 8, 0, 2, 3]","[""Darling Mills Creek"", ""Parramatta River"", ""Taggerty River"", ""Toongabbie Creek"", ""Cup and Saucer Creek""]",[],,,,,
MuSiQue,musique,70,70,What does the river that Darling Mills Creek turns into flow into?,dbec_selective,2,1,0.5,0,1,"[6, 1, 0, 2, 3]","[""Pambula River"", ""Darling Mills Creek"", ""Taggerty River"", ""Toongabbie Creek"", ""Cup and Saucer Creek""]","[""Parramatta River""]",,,,,
MuSiQue,musique,70,70,What does the river that Darling Mills Creek turns into flow into?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[1, 8, 2, 19, 11]","[""Darling Mills Creek"", ""Parramatta River"", ""Toongabbie Creek"", ""Coxs Creek (Belfield, New South Wales)"", ""Boomi River""]",[],1,1,5,json,
MuSiQue,musique,70,70,What does the river that Darling Mills Creek turns into flow into?,rankgpt_select5_no_think,2,2,1.0,1,0,"[1, 8, 21, 28, 38]","[""Darling Mills Creek"", ""Parramatta River"", ""Bardwell Creek"", ""List of tributaries of Catawissa Creek"", ""Dark Run""]",[],1,1,5,json,
MuSiQue,musique,71,71,What administrative territorial entity does Darley Ramon Torres's place of birth located?,source_order,2,2,1.0,1,0,"[0, 1, 2, 3, 4]","[""Darley Ramon Torres"", ""Chico Xavier"", ""Vitor Coutinho Flora"", ""Fabiana da Silva Simões"", ""Place du Colonel Fabien""]",[],,,,,
MuSiQue,musique,71,71,What administrative territorial entity does Darley Ramon Torres's place of birth located?,setr_faithful,2,2,1.0,1,0,"[0, 16, 1, 2, 3]","[""Darley Ramon Torres"", ""São José do Mantimento"", ""Chico Xavier"", ""Vitor Coutinho Flora"", ""Fabiana da Silva Simões""]",[],,,,,
MuSiQue,musique,71,71,What administrative territorial entity does Darley Ramon Torres's place of birth located?,dbec_selective,2,2,1.0,1,0,"[0, 85, 1, 2, 3]","[""Darley Ramon Torres"", ""ISO 3166-2:AD"", ""Chico Xavier"", ""Vitor Coutinho Flora"", ""Fabiana da Silva Simões""]",[],,,,,
MuSiQue,musique,71,71,What administrative territorial entity does Darley Ramon Torres's place of birth located?,rankgpt_rank5_no_think,2,2,1.0,1,0,"[0, 1, 16, 25, 27]","[""Darley Ramon Torres"", ""Chico Xavier"", ""São José do Mantimento"", ""Gouveia, Minas Gerais"", ""Pedras de Maria da Cruz""]",[],1,1,5,json,
MuSiQue,musique,71,71,What administrative territorial entity does Darley Ramon Torres's place of birth located?,rankgpt_select5_no_think,2,2,1.0,1,0,"[0, 1, 16, 25, 50]","[""Darley Ramon Torres"", ""Chico Xavier"", ""São José do Mantimento"", ""Gouveia, Minas Gerais"", ""Roberto Irineu Marinho""]",[],1,1,5,json,
MuSiQue,musique,72,72,Which county shares a border with the county where the most populous city in the state where Washington State Prison can be found is located?,source_order,4,2,0.5,0,2,"[0, 1, 2, 3, 4]","[""Washington State Prison"", ""List of municipalities in Georgia (U.S. state)"", ""History of Georgia (U.S. state)"", ""Savannah, Georgia"", ""Beddington Lake""]","[""Alpena Power Company"", ""Sno*Drift""]",,,,,
MuSiQue,musique,72,72,Which county shares a border with the county where the most populous city in the state where Washington State Prison can be found is located?,setr_faithful,4,2,0.5,0,2,"[0, 1, 3, 7, 17]","[""Washington State Prison"", ""List of municipalities in Georgia (U.S. state)"", ""Savannah, Georgia"", ""Washington (state)"", ""Detroit""]","[""Alpena Power Company"", ""Sno*Drift""]",,,,,
MuSiQue,musique,72,72,Which county shares a border with the county where the most populous city in the state where Washington State Prison can be found is located?,dbec_selective,4,1,0.25,0,3,"[90, 0, 93, 88, 27]","[""Saint Paul, Minnesota"", ""Washington State Prison"", ""Mecklenburg County, North Carolina"", ""Oklahoma City"", ""Pennsylvania""]","[""Alpena Power Company"", ""List of municipalities in Georgia (U.S. state)"", ""Sno*Drift""]",,,,,
MuSiQue,musique,72,72,Which county shares a border with the county where the most populous city in the state where Washington State Prison can be found is located?,rankgpt_rank5_no_think,4,2,0.5,0,2,"[0, 1, 31, 7, 54]","[""Washington State Prison"", ""List of municipalities in Georgia (U.S. state)"", ""Troy, Oregon"", ""Washington (state)"", ""Grant Park, Atlanta""]","[""Alpena Power Company"", ""Sno*Drift""]",1,1,5,json,
MuSiQue,musique,72,72,Which county shares a border with the county where the most populous city in the state where Washington State Prison can be found is located?,rankgpt_select5_no_think,4,2,0.5,0,2,"[0, 1, 3, 7, 17]","[""Washington State Prison"", ""List of municipalities in Georgia (U.S. state)"", ""Savannah, Georgia"", ""Washington (state)"", ""Detroit""]","[""Alpena Power Company"", ""Sno*Drift""]",1,1,5,json,
MuSiQue,musique,73,73,What is the meaning of the name of the city where the Yongle emperor greeted the person to whom the edict was addressed?,source_order,3,3,1.0,1,0,"[0, 1, 2, 3, 4]","[""Nanjing"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty""]",[],,,,,
MuSiQue,musique,73,73,What is the meaning of the name of the city where the Yongle emperor greeted the person to whom the edict was addressed?,setr_faithful,3,3,1.0,1,0,"[0, 1, 2, 13, 3]","[""Nanjing"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Nanjing"", ""Sino-Tibetan relations during the Ming dynasty""]",[],,,,,
MuSiQue,musique,73,73,What is the meaning of the name of the city where the Yongle emperor greeted the person to whom the edict was addressed?,dbec_selective,3,3,1.0,1,0,"[0, 12, 51, 1, 2]","[""Nanjing"", ""Nanjing"", ""Vatican City"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty""]",[],,,,,
MuSiQue,musique,73,73,What is the meaning of the name of the city where the Yongle emperor greeted the person to whom the edict was addressed?,rankgpt_rank5_no_think,3,3,1.0,1,0,"[17, 1, 2, 5, 4]","[""Nanjing"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty""]",[],1,1,5,json,
MuSiQue,musique,73,73,What is the meaning of the name of the city where the Yongle emperor greeted the person to whom the edict was addressed?,rankgpt_select5_no_think,3,3,1.0,1,0,"[1, 5, 17, 12, 31]","[""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Nanjing"", ""Nanjing"", ""Sino-Tibetan relations during the Ming dynasty""]",[],1,1,5,json,
MuSiQue,musique,74,74,What is the direction of flow of the body of water by the city where Write This Down was formed?,source_order,3,2,0.6666666666666666,0,1,"[0, 1, 2, 3, 4]","[""Write This Down (band)"", ""Minneapolis"", ""J. David Irwin"", ""Missouri"", ""Astronautalis""]","[""Mississippi River""]",,,,,
