dataset,base_dataset,query_index,question,variant,rank_quota,max_repairs,min_gain,branch_policy,gold_doc_count,requirement_count,dependent_req_count,selective_binding_decision,seed_count,seed_positions_json,seed_titles_json,rank_fill_positions_json,rank_fill_titles_json,dbec_selective_positions_json,dbec_selective_titles_json,final_positions_json,final_titles_json,accepted_repair_count,accepted_repair_positions_json,accepted_repair_titles_json,accepted_repair_gains_json,accepted_repair_branch_status_json,rank_fill_count,branch_conflict_reject_count,branch_unknown_count,rejection_counts_json,branch_status_counts_json,added_gold_count,removed_gold_count,net_gold_delta_vs_rank,harmful_replacement,added_gold_titles_json,removed_gold_titles_json,setr_f1,dbec_f1,delta_f1_dbec_minus_setr,final_support_hit_count,final_support_missing_count,final_support_recall,final_support_complete,final_support_missing_titles_json,rank_support_hit_count,rank_support_missing_count,rank_support_recall,rank_support_complete,rank_support_missing_titles_json,dbec_support_hit_count,dbec_support_missing_count,dbec_support_recall,dbec_support_complete,dbec_support_missing_titles_json,delta_support_recall_vs_rank,delta_support_complete_vs_rank,delta_support_recall_vs_dbec,delta_support_complete_vs_dbec
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr3_g010_branchoff,1,3,0.1,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr1_g000_branchoff,2,1,0.0,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr1_g003_branchoff,2,1,0.03,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr1_g005_branchoff,2,1,0.05,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr1_g010_branchoff,2,1,0.1,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr2_g000_branchoff,2,2,0.0,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr2_g003_branchoff,2,2,0.03,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr2_g005_branchoff,2,2,0.05,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr2_g010_branchoff,2,2,0.1,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr3_g000_branchoff,2,3,0.0,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr3_g003_branchoff,2,3,0.03,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr3_g005_branchoff,2,3,0.05,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq2_mr3_g010_branchoff,2,3,0.1,off,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]",0,[],[],[],[],2,0,0,{},{},0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr1_g000_branchstrict,1,1,0.0,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr1_g003_branchstrict,1,1,0.03,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr1_g005_branchstrict,1,1,0.05,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr1_g010_branchstrict,1,1,0.1,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr2_g000_branchstrict,1,2,0.0,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr2_g003_branchstrict,1,2,0.03,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr2_g005_branchstrict,1,2,0.05,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr2_g010_branchstrict,1,2,0.1,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr3_g000_branchstrict,1,3,0.0,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr3_g003_branchstrict,1,3,0.03,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
MuSiQue,musique,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,rq1_mr3_g005_branchstrict,1,3,0.05,strict,4,3,2,abstain,3,"[1, 2, 5]","[""Qaruh Island"", ""Israel"", ""Jordan""]","[1, 2, 5, 0, 3]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Battle of Qurah and Umm al Maradim"", ""Israel""]","[4, 0, 98, 2, 11]","[""Near East"", ""Battle of Qurah and Umm al Maradim"", ""Arabian Peninsula"", ""Israel"", ""Samarqand District""]","[1, 2, 5, 4, 0]","[""Qaruh Island"", ""Israel"", ""Jordan"", ""Near East"", ""Battle of Qurah and Umm al Maradim""]",1,[4],"[""Near East""]",[0.612316],"[""unknown""]",1,0,1,{},"{""unknown"": 1}",0,0,0,0,[],[],0.0,0.0,0.0,2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",2,2,0.5,0,"[""Saudi Arabia"", ""Geography of Saudi Arabia""]",0.0,0,0.0,0
