dataset,query_index,split,strong_label,daec_f1,nobind_f1,daec_em,nobind_em,delta_f1_daec_minus_nobind,delta_em_daec_minus_nobind,alias_match_rate,avg_candidate_title_occurrences,bind_conf_candidate_coverage,bind_conf_candidate_simplicity,bind_conf_composite_primary,bind_conf_composite_with_margin_diagnostic,bind_conf_margin_diagnostic,bind_conf_match_quality,bind_conf_single_candidate_rate,bind_conf_title_unique,binding_count,binding_count_unpruned,candidate_count_max,candidate_count_mean,candidate_count_total,candidate_coverage,candidate_req_count,dep_margin_mean_diagnostic,dep_margin_min_diagnostic,dep_score_top1_mean_diagnostic,dependent_req_count,duplicate_entity_count,empty_entity_responses,empty_response_rate,exactish_match_rate,extraction_count,low_ambiguity,match_rate,matched_entity_count,max_dependency_depth,multi_candidate_rate,multi_candidate_req_count,raw_entity_count,requirement_count,single_candidate_rate,single_candidate_req_count,skipped_anchor_count,title_nonunique_rate,title_unique_rate,unmatched_entity_count,unmatched_rate,question
MuSiQue,761,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.14285714285714285,0.4665024630541872,0.3732019704433498,0.0,0.18965517241379312,0.0,1.0,16.0,16.0,4.0,4.0,8.0,1.0,2.0,0.0,0.0,0.89388,2.0,5.0,0.0,0.0,1.0,10.0,0.14285714285714285,0.13793103448275862,8.0,1.0,1.0,2.0,58.0,4.0,0.0,0.0,1.0,0.0,1.0,44.0,0.7586206896551724,When was the region that lies to the north of where Israel is located and the body of water between East Africa and the Arabian peninsula created?
MuSiQue,762,dev,bind_helpful,0.7059,0.0,0.0,0.0,0.7059,0.0,0.5,1.5,1.0,0.5,0.45,0.4199220000000001,0.29961000000000004,0.24999999999999997,0.0,0.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.29961000000000004,0.29961000000000004,1.0,1.0,1.0,0.0,0.0,0.5,5.0,0.5,0.14285714285714285,2.0,1.0,1.0,1.0,14.0,2.0,0.0,0.0,2.0,0.5,0.5,9.0,0.6428571428571429,What did the actress in My Fair Lady win a Tony for?
MuSiQue,763,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Where was Obama's opponent in his first election educated?
MuSiQue,764,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,In which county is the city to which KKVU is licensed to broadcast?
MuSiQue,765,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,When did the performer of Blue Slide Park release Best Day Ever?
MuSiQue,766,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"In the 14th century, who introduced a system of musical notation used in the area where 3% of Turkey is located?"
MuSiQue,767,test,ignore,0.7273,0.7273,0.0,0.0,0.0,0.0,0.5,1.5,1.0,0.5,0.55,0.5348740000000001,0.47436999999999996,0.75,0.0,0.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.47436999999999996,0.47436999999999996,1.0,1.0,2.0,1.0,0.2,0.5,5.0,0.5,0.5,2.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,Who constituted the free corps in the country that the Free State of Mecklenburg-Schwerin is located in?
MuSiQue,768,test,abstain_helpful,0.8,1.0,0.0,1.0,-0.19999999999999996,-1.0,0.0,1.5,1.0,0.5,0.475,0.38,0.0,0.37499999999999994,0.0,0.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,5.0,0.5,0.16666666666666666,2.0,1.0,1.0,1.0,12.0,2.0,0.0,0.0,1.0,0.5,0.5,5.0,0.4166666666666667,Who is the spouse of the actor who played Scarlet in Gone with the wind?
MuSiQue,769,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.7,0.6304325999999999,0.352163,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.352163,0.352163,1.0,1.0,0.0,3.0,0.6,1.0,5.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,When did the town WIZE is licensed in become capitol of the state where Ward Township is located?
MuSiQue,770,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Where was the designer of the Lap Engine educated?
MuSiQue,771,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.675,0.64,0.5,0.375,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.5,0.0,1.0,2.0,0.0,8.0,0.4,1.0,20.0,0.5,0.375,3.0,2.0,0.5,1.0,8.0,4.0,0.5,1.0,0.0,0.0,1.0,5.0,0.625,When did the town WLUJ is licensed in become capitol of the state where Brantley York was born?
MuSiQue,772,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.5,0.5333333333333333,0.4972772666666667,0.35305299999999995,0.6666666666666667,0.0,0.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.35305299999999995,0.35305299999999995,1.0,1.0,0.0,7.0,0.7,1.0,10.0,0.5,0.6666666666666666,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.5,0.5,1.0,0.3333333333333333,Where does the city where Alexander Golitzen died rank in the top five largest urban areas of the state where Still Swingin's performers were formed?
MuSiQue,773,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,What administrative territorial entity does Heinrich Gross's birth place located?
MuSiQue,774,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.64,0.712,1.0,0.19999999999999998,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8.0,0.8,1.0,10.0,1.0,0.2,1.0,1.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.8,Can foreign tourists cruise to the country between the nation that hosted 2020 AFC U-23 Championship qualification and the one that contains A Don.?
MuSiQue,775,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1,1.0,0.25,0.4954545454545455,0.3963636363636364,0.0,0.22727272727272727,0.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.4,0.5,5.0,0.25,0.18181818181818182,4.0,1.0,1.0,1.0,22.0,2.0,0.0,0.0,1.0,0.0,1.0,16.0,0.7272727272727273,who is the president of newly declared independent country which is the country of the country of Alabio –Timor Leste Commission of Truth and Friendship?
MuSiQue,776,test,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,What body of water is by the headquarters location of Wipac?
MuSiQue,777,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.84,0.8720000000000001,1.0,0.19999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.529044,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.2,1.0,1.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,0.8,Who is the spouse of the producer of Dolores Claiborne?
MuSiQue,778,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"According to QS World University Rankings, where does the college that Ibrahim Shihata attended rank?"
MuSiQue,779,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.875,0.9000000000000001,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.25,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.5,What is the river where Long Spruce Generating Station is located a tributary of?
MuSiQue,780,dev,bind_helpful,1.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,1,1.0,0.5,0.775,0.7200000000000001,0.5,0.875,0.5,1.0,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.5,0.0,0.7719765000000001,2.0,0.0,8.0,0.8,0.6666666666666666,10.0,0.5,0.75,3.0,2.0,0.5,1.0,4.0,3.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,What is the name of the castle in the city where the creator of Scene in the Northwest: Portrait of John Henry Lefroy died?
MuSiQue,781,test,ignore,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,The Freddie Mercury film's producer played who in Godfather 2?
MuSiQue,782,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.2,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,"Who is the actress who plays the role of the Queen of England in 1890, on the network that aired The Dinosaurs!?"
MuSiQue,783,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Who is the child of the cast member of Ice Bound: A Woman's Survival at the South Pole?
MuSiQue,784,test,ignore,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,What is the current population in 2017 of the country being the defending champions of champions trophy?
MuSiQue,785,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,1.0,0.25,0.4712121212121212,0.3936150303030303,0.08322666666666667,0.2727272727272727,0.0,0.8333333333333334,8.0,8.0,2.0,2.0,6.0,1.0,3.0,0.08322666666666667,0.0,0.7563433333333334,3.0,0.0,3.0,0.2,0.8333333333333334,15.0,0.25,0.2727272727272727,6.0,2.0,1.0,3.0,22.0,4.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,16.0,0.7272727272727273,"When did the maker of Acura Legend, the manufacturer of Scion Fuse and Nissan open US assembly plants?"
MuSiQue,786,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,What is the enrollment at Henry Latimer's alma mater?
MuSiQue,787,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1.0,0.5,0.5714285714285714,0.45714285714285713,0.0,0.35714285714285715,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.8,0.0,5.0,0.5,0.2857142857142857,2.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.5714285714285714,When did the political party Alaska generally supports take control of the determiner of rules of the US House and US Senate?
MuSiQue,788,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,1.0,1.0,0.7,0.76,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.2,1.0,5.0,1.0,0.25,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25,Who played the king that was king of england in 1951 in the king's speech?
MuSiQue,789,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,0.3333333333333333,0.47,0.376,0.0,0.35,0.0,0.6666666666666666,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.789144,1.0,0.0,2.0,0.4,1.0,5.0,0.3333333333333333,0.3,3.0,1.0,1.0,1.0,10.0,2.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,6.0,0.6,Who played the girlfriend of the actor who played Marlene McFly in Back to the Future?
MuSiQue,790,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,1.0,1.0,0.7333333333333333,0.7866666666666666,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.6,0.0,5.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,What does SEAL stand for in the military branch that operates USS Prevail?
MuSiQue,791,test,ignore,0.0,0.4,0.0,0.0,-0.4,0.0,0.0,1,1.0,1.0,0.8666666666666667,0.8933333333333333,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.883775,1.0,0.0,3.0,0.6,1.0,5.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,What's the largest med school in what was the nobilities commonwealth?
MuSiQue,792,dev,abstain_helpful,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"Along with Kenny G and the performer of Off the Beaten Path, what artist was featured on smooth jazz stations?"
MuSiQue,793,test,ignore,0.0,0.4,0.0,0.0,-0.4,0.0,0.0,13,1.0,1.0,0.6666666666666666,0.7333333333333334,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,7.0,0.4666666666666667,1.0,15.0,1.0,0.2222222222222222,2.0,2.0,0.0,0.0,9.0,3.0,1.0,2.0,2.0,1.0,0.0,5.0,0.5555555555555556,How long had Pfrang Association's headquarters location been the capitol city of Yaxing Coach's headquarters location?
MuSiQue,794,test,abstain_helpful,0.1818,0.8235,0.0,0.0,-0.6417,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,For what did the singer of the original version of Moon River win a Tony award?
MuSiQue,795,dev,ignore,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.5,0.5583333333333333,0.5997880666666667,0.765607,0.375,0.6666666666666666,0.25,2.0,2.0,2.0,1.3333333333333333,4.0,1.0,3.0,0.765607,0.296821,1.0,3.0,2.0,9.0,0.45,1.0,20.0,0.5,0.25,4.0,2.0,0.3333333333333333,1.0,16.0,4.0,0.6666666666666666,2.0,2.0,0.75,0.25,8.0,0.5,When did the city where the author of Pacem in Terris died become its own country?
MuSiQue,796,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.5,1.0,0.41333333333333333,0.5306666666666666,1.0,0.06666666666666665,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,7.0,0.7,1.0,10.0,1.0,0.06666666666666667,1.0,2.0,0.0,0.0,15.0,3.0,0.5,1.0,0.0,1.0,0.0,14.0,0.9333333333333333,How many mandatory transmitters of the Canadian Broadcasting Centre's owner were updated before the deadline?
MuSiQue,797,test,bind_helpful,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1,1.0,1.0,0.84,0.8720000000000001,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6,1.0,5.0,1.0,0.1,1.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,1.0,0.0,1.0,7.0,0.7,When was the painter of Femme nue couchée born?
MuSiQue,798,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.6666666666666666,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,As a result of the black death it is estimated that the population of the country for Bâton à feu was reduced by how much?
MuSiQue,799,test,ignore,0.2857,0.2857,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.82,0.8560000000000001,1.0,0.09999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.467265,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.1,1.0,1.0,0.0,0.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,0.9,Between which years did war with the person for whom Pyrrhic victory is named occur?
MuSiQue,800,test,ignore,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.925,0.9400000000000002,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.4,1.0,5.0,1.0,0.25,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,When did the creator of Christ in the House of His Parents die?
MuSiQue,801,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.8,1.0,0.2,0.39894736842105266,0.39029569473684217,0.35568900000000003,0.39473684210526316,0.0,0.4,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.35568900000000003,0.35568900000000003,0.958007,1.0,3.0,0.0,0.0,0.2,5.0,0.2,0.3157894736842105,6.0,1.0,1.0,1.0,19.0,2.0,0.0,0.0,0.0,0.6,0.4,10.0,0.5263157894736842,Who is the spouse of the first nominated African American presidential candidate?
MuSiQue,802,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333333333333333,1.0,0.5555555555555556,0.6444444444444445,1.0,0.11111111111111113,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.976015,3.0,0.0,9.0,0.6,1.0,15.0,1.0,0.1111111111111111,1.0,3.0,0.0,0.0,9.0,4.0,0.3333333333333333,1.0,0.0,0.0,1.0,8.0,0.8888888888888888,What location borders the city founded by a former newspaper publisher selling supplies in the state where the valley girl accent originated?
MuSiQue,803,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.8666666666666667,0.8933333333333333,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6666666666666666,In what region of the country where Ha Hoa is located is the city where Zone 5 Military Museum is found?
MuSiQue,804,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Who is the spouse of the actor playing Bart's father in I can only imagine?
MuSiQue,805,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.25,0.6666666666666666,0.5,0.5318181818181819,0.5336665454545455,0.54106,0.4090909090909091,0.3333333333333333,0.75,3.0,3.0,3.0,1.3333333333333333,4.0,0.6666666666666666,2.0,0.54106,0.08211999999999997,1.0,3.0,1.0,4.0,0.26666666666666666,0.75,15.0,0.5,0.36363636363636365,4.0,3.0,0.3333333333333333,1.0,11.0,4.0,0.3333333333333333,1.0,0.0,0.25,0.75,6.0,0.5454545454545454,Where do Greyhound buses leave from in the city where the band that recorded the album Never Too Loud formed?
MuSiQue,806,test,ignore,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,What religion is Anubis' father part of?
MuSiQue,807,test,ignore,0.5,0.8,0.0,0.0,-0.30000000000000004,0.0,0.0,1.5,1.0,0.5,0.5285714285714286,0.42425014285714285,0.006964999999999999,0.6428571428571428,0.0,0.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.006964999999999999,0.006964999999999999,1.0,1.0,4.0,0.0,0.0,1.0,5.0,0.5,0.2857142857142857,2.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,Who is the spouse of the actress who plays Scarlett in Gone With the Wind?
MuSiQue,808,test,abstain_helpful,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,1,1.0,1.0,0.8333333333333334,0.8666666666666667,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.76149,2.0,0.0,6.0,0.6,0.5,10.0,1.0,0.16666666666666666,2.0,2.0,0.0,0.0,12.0,3.0,1.0,2.0,0.0,0.0,1.0,10.0,0.8333333333333334,Which county shares border with the county having the birth city of the director of Let the Good Times Roll?
MuSiQue,809,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,0.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,Which company followed the company that made AAM-N-4 Oriole?
MuSiQue,810,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.5,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,What is the capital of the county that shares a border with the county where the band Tenement was formed?
MuSiQue,811,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Who is the child of the cast member of Green Ice?
MuSiQue,812,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.5,0.5714285714285714,0.45714285714285713,0.0,0.35714285714285715,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,0.5,0.2857142857142857,2.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.5714285714285714,Who constituted the free crops in the state having Free State of Brunswick?
MuSiQue,813,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Who was the first black student admitted to the school that owns Swayze Field?
MuSiQue,814,dev,bind_helpful,0.5,0.0,0.0,0.0,0.5,0.0,1.0,1,1.0,1.0,0.8333333333333334,0.8666666666666667,1.0,0.16666666666666663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.6,0.0,5.0,1.0,0.16666666666666666,1.0,1.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,0.8333333333333334,Who was the second pick in the 1999 draft of the league Jim Wilson played in?
