dataset,query_index,question,gold_doc_count,gold_doc_indices,selected_top5,candidate_count,ExactMatch,F1,answer_string_hit_at5,gold_count_at5,failure_bucket,missing_gold_count_top5,missing_gold_doc_indices_top5,missing_gold_titles_top5,missing_gold_ranks_candidate200,missing_gold_rank_buckets,max_missing_gold_rank_candidate200,max_missing_gold_rank_bucket,near_title_substitution_proxy,selected_non_gold_titles,all_gold_at5,any_gold_at5,recall_at5,all_gold_at10,any_gold_at10,recall_at10,all_gold_at20,any_gold_at20,recall_at20,all_gold_at50,any_gold_at50,recall_at50,all_gold_at100,any_gold_at100,recall_at100,all_gold_at200,any_gold_at200,recall_at200
musique,494,"Along with Kenny G and the performer of Hello Tomorrow, what artist was featured on Smooth Jazz Stations?",2,"[6526, 6940]","[6940, 6526, 6528, 6536, 1180]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Arturo Tappin', 'Barefoot on the Beach', 'Adult contemporary music']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,4,"[6945, 1334, 235, 1951]","[1334, 234, 6945, 235, 220]",200,0.0,0.4,True,3.0,candidate200_complete_top5_incomplete,1,[1951],['2020 AFC U-23 Championship qualification'],[8],['rank6_10'],8,rank6_10,False,"['Thailand', 'A Lim']",False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,496,Who is the mother of Katharine Smith Salisbury's brother?,2,"[6954, 2457]","[6954, 10456, 2457, 6961, 6955]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Ina Coolbrith', 'Florence Meyer', 'Zadie Smith']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,497,Who is the father of the performer of Je dis aime?,2,"[5982, 6977]","[5987, 5982, 6977, 6966, 10463]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Louis Chedid', 'Je vous aime', 'Jacques Pills']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,498,What does the name of the topic that Eisenhower didn't discuss during the campaign stand for?,2,"[6992, 6996]","[6996, 1999, 6985, 6995, 6989]",200,0.0,0.0,True,1.0,candidate200_complete_top5_incomplete,1,[6992],['NATO'],[35],['rank21_50'],35,rank21_50,False,"['Dwight D. Eisenhower', 'Dwight D. Eisenhower', 'Dwight D. Eisenhower', 'Josip Broz Tito']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
musique,499,When did the person who first brought a postal service into Umayyad lands become caliph?,2,"[6999, 5236]","[5236, 6999, 4975, 7002, 5244]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Umayyad Caliphate', 'Umayyad Caliphate', 'Umayyad Caliphate']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,500,Where did Katrina hit the hardest in the Toussaint performer's birthplace?,3,"[7009, 7014, 7020]","[10437, 10440, 7010, 138, 7009]",200,1.0,1.0,True,1.0,candidate200_complete_top5_incomplete,2,"[7014, 7020]","['Marshall Sehorn', 'Toussaint (album)']","[60, 6]","['rank51_100', 'rank6_10']",60,rank51_100,False,"['Hurricane Andrew', 'Hurricane Charley', 'Effects of Hurricane Katrina in New Orleans', 'Hurricane Katrina']",False,True,0.3333333333333333,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0,True,True,1.0
musique,501,Who played Seether's performer in willy wonka and the chocolate factory?,2,"[7032, 7033]","[7033, 7023, 7039, 7034, 9025]",200,0.0,0.0,True,1.0,candidate200_complete_top5_incomplete,1,[7032],['Julie Dawn Cole'],[19],['rank11_20'],19,rank11_20,False,"['List of Charlie and the Chocolate Factory characters', 'Willy Wonka & the Chocolate Factory', 'Willy Wonka & the Chocolate Factory', 'Willy Wonka & the Chocolate Factory']",False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,3,"[7040, 7041, 2598]","[7040, 7041, 7604, 1766, 9425]",200,0.0,0.6667,False,2.0,candidate200_complete_top5_incomplete,1,[2598],['Warner Records'],[122],['rank101_200'],122,rank101_200,False,"['I Belong to Me', 'Me Too (Meghan Trainor song)', 'Roxy Recordings']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0
musique,503,What is the administrative territorial entity that contains the location of Eric Marcus Municipal Airport PBS station?,3,"[7051, 7053, 613]","[7053, 3770, 1496, 7051, 8401]",200,0.0,0.0,True,2.0,candidate200_complete_top5_incomplete,1,[613],"['Pima County Natural Resources, Parks and Recreation']",[32],['rank21_50'],32,rank21_50,False,"['Phoenix, Arizona', 'KPBD', 'Alūksne Municipality']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0
musique,504,"By 1931, what percentage of the world's Jews were the group of Jews that represented the bulk of modern Jewry?",2,"[2412, 2413]","[2413, 2412, 7057, 10174, 10172]",200,0.0,0.6667,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Ashkenazi Jews', 'Ashkenazi Jews', 'Jews']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,505,Who was married to the creator of Ruby Loftus Screwing a Breech Ring?,2,"[7079, 7084]","[7084, 2704, 11637, 2702, 980]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[7079],['Staithes group'],[9],['rank6_10'],9,rank6_10,False,"['Piers Haggard', 'Private Hell 36', 'Frances Crewe, Lady Crewe', 'Fleur Adcock']",False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,506,Country A has an embassy from the country that contains the bay where the city of General Santos is located. What network created country A's version of The Biggest Loser?,4,"[1175, 7093, 7095, 7101]","[7101, 7095, 1175, 7102, 1179]",200,1.0,1.0,True,3.0,candidate200_complete_top5_incomplete,1,[7093],"['Embassy of the Philippines, Bandar Seri Begawan']",[9],['rank6_10'],9,rank6_10,False,"['The Biggest Loser (season 16)', 'The Biggest Loser (season 2)']",False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,507,What is the symbol of the Saints from the city where the headquarters of the manufacturer of McAfee's Benchmark called?,3,"[2659, 3748, 5532]","[5532, 3757, 3748, 7104, 4124]",200,1.0,1.0,True,2.0,candidate200_incomplete_top5_partial,1,[2659],['Sazerac'],[None],['missing_200'],,missing_200,False,"[""Blanton's"", 'McAfee', 'Cork (city)']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666
musique,508,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,3,"[7106, 1060, 1061]","[7106, 1733, 3036, 6354, 1060]",200,1.0,1.0,True,2.0,candidate200_complete_top5_incomplete,1,[1061],"['Orlando furioso (Vivaldi, 1714)']",[76],['rank51_100'],76,rank51_100,False,"['Antonio Vivaldi', 'Bridge of Sighs', ""Assut de l'Or Bridge""]",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0,True,True,1.0
musique,509,When was the Palau de la Generalitat constructed in the city where Martin from the region where Codo is located died?,3,"[330, 7113, 318]","[7113, 1364, 318, 331, 7112]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,1,[330],['Gothic architecture'],[6],['rank6_10'],6,rank6_10,False,"['Catalan language', 'Josep Domènech i Estapà', 'Codos, Aragon']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,510,When did Charles Frederick II's birthplace fall?,2,"[5222, 7123]","[7123, 5222, 7122, 2471, 93]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Prince Louis Charles of Prussia', 'Battle of Soor', 'Claus von Stauffenberg']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,511,What was the story of the character from The Bourne Ultimatum based on?,2,"[3602, 7133]","[3602, 3609, 7133, 3613, 3616]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['The Bourne Legacy (film)', 'The Bourne Legacy (film)', 'The Bourne Supremacy']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,512,Where is the newspaper that originated the term Baby Boomer based?,2,"[7146, 7152]","[7146, 7153, 7152, 3796, 10572]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['The Big Chill (film)', 'Oklahoma City', 'The Globe and Mail']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,513,When did the luxury division of the company that produces TMG EV P001 change the body style of rx 350?,3,"[3409, 7154, 1627]","[7154, 4788, 3409, 1627, 2278]",200,0.0,0.2857,True,3.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Chinese characters', 'Toyota Racing Development']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,514,In which county is the city of KABG located?,2,"[7170, 7172]","[7172, 5737, 4525, 11654, 7670]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[7170],"['Los Alamos, California']",[119],['rank101_200'],119,rank101_200,False,"['Modern history', 'Kaunas County', 'WFBG', 'Makit County']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0
musique,515,Where did the arguer that Nadezhda Tkachenko's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?,3,"[7173, 537, 550]","[550, 548, 2683, 537, 540]",200,0.0,0.0,True,2.0,candidate200_complete_top5_incomplete,1,[7173],['Olga Kuragina'],[21],['rank21_50'],21,rank21_50,False,"['Korean War', 'Korean War', 'Korean War']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0
musique,516,The city where WOCA is located is in which part of Florida?,2,"[7181, 4289]","[7181, 4693, 4289, 7183, 7184]",200,0.0,0.6667,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Florida', 'Vero Beach, Florida', 'Holly Hill, Florida']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,517,"When did the country where the top-ranking Warsaw Pact operatives originated, despite its being headquartered in the nation known as the nobilities commonwealth, become allies with the US?",3,"[35, 22, 1840]","[5806, 35, 4970, 32, 31]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,2,"[22, 1840]","['Szlachta', 'Allies of World War II']","[19, 8]","['rank11_20', 'rank6_10']",19,rank11_20,False,"['Czech Republic', 'Warsaw Pact', 'Warsaw Pact', 'Warsaw Pact']",False,True,0.3333333333333333,False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,518,What label is responsible for the performer of Crazy Love?,2,"[2285, 7204]","[7195, 2565, 7204, 7399, 1764]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[2285],['Hawk Nelson'],[22],['rank21_50'],22,rank21_50,False,"[""Haven't Met You Yet"", 'Adult contemporary music', 'Lazy Love', 'Love, Life and Feelings']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
musique,519,"In what region of the country where Châu Đức is found, is the birthplace of John Phan?",3,"[4984, 7207, 4983]","[4983, 7207, 4989, 6296, 4995]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,1,[4984],['South Central Coast'],[6],['rank6_10'],6,rank6_10,False,"['Đức Huệ District', 'Hung Pham', 'Phan Huy Quát']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,520,What is the seat of the county sharing a border with the county in which Amy McKenzie was born?,4,"[6374, 7209, 6378, 6379]","[7209, 5346, 5770, 7213, 10761]",200,0.0,0.0,False,1.0,candidate200_incomplete_top5_partial,3,"[6374, 6378, 6379]","['Pulaski High School', 'Jerome Quinn', 'John C. Petersen']","[None, None, None]","['missing_200', 'missing_200', 'missing_200']",,missing_200,False,"['Suga Mama', 'Mecklenburg County, North Carolina', 'Gmina Ujsoły', 'Ashley McKenzie']",False,True,0.25,False,True,0.25,False,True,0.25,False,True,0.25,False,True,0.25,False,True,0.25
musique,521,What is the country of the border troops of the country of the literature of the country Wilfried Grobner was in?,3,"[3952, 7221, 3953]","[7221, 937, 3953, 3952, 9563]",200,1.0,1.0,True,3.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Germany', 'Heinrich Gross (rabbi)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,522,What county is the Ira C. Allen Mansion located in?,2,"[7222, 7223]","[7222, 1287, 6095, 10857, 2510]",200,0.0,0.5,False,1.0,candidate200_incomplete_top5_partial,1,[7223],['13th Legislative District (New Jersey)'],[None],['missing_200'],,missing_200,False,"['United States', 'Ayr Mount', 'Gowran Castle', 'Ramapo, New York']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5
musique,523,In the arabic dictionary what is the meaning of the word that also refers to the majority religion in India during the creation of the country where Rabwah is located?,3,"[7224, 869, 876]","[869, 5560, 639, 870, 228]",200,0.0,0.0,True,1.0,candidate200_complete_top5_incomplete,2,"[7224, 876]","['Bashir Rafiq', 'Partition of India']","[64, 8]","['rank51_100', 'rank6_10']",64,rank51_100,True,"['British Empire', 'Culture of India', 'Islam in India', 'Partition of India']",False,True,0.3333333333333333,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0,True,True,1.0
musique,524,Where did the founder of the Acting Company study?,2,"[7237, 7244]","[7244, 4227, 5767, 6249, 6468]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[7237],['John Houseman'],[17],['rank11_20'],17,rank11_20,False,"['Jack Clay', 'Om Shivpuri', 'Jason Keng-Kwin Chan', 'Karen Sillas']",False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,525,When did the city that contains the basilica named after the saint who is holding a knife in the last supper become a country?,3,"[2928, 2803, 286]","[2928, 11367, 286, 2926, 2803]",200,0.0,0.5,True,3.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Mary, mother of Jesus', 'Last Supper (del Castagno)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,526,Who led the military expedition in the province that borders Zhejiang to the south?,2,"[7249, 7264]","[2288, 7256, 7249, 7264, 7262]",200,0.0,0.5714,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Qiantong, Zhejiang', 'Zhejiang', 'Zhejiang']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,527,What is the direction of the flow of the river near the city where the designer of Southeast Library died?,4,"[133, 120, 119, 124]","[133, 119, 11392, 1663, 11389]",200,0.0,0.1667,True,2.0,candidate200_complete_top5_incomplete,2,"[120, 124]","['Mississippi River', 'Minneapolis']","[72, 15]","['rank51_100', 'rank11_20']",72,rank51_100,False,"['Pambula River', 'Davenport Public Library', 'Tomaga River']",False,True,0.5,False,True,0.5,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0
musique,528,Who is the host of Who Wants to be a Millionaire in the country that MacGruder and Loud's creator is from?,3,"[5183, 7283, 990]","[5183, 2976, 7274, 7281, 7283]",200,1.0,1.0,True,2.0,candidate200_incomplete_top5_partial,1,[990],['Aaron Spelling'],[None],['missing_200'],,missing_200,False,"['Super Bowl', 'Who Wants to Be a Millionaire?', 'Who Wants to Be a Millionaire? (British game show)']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666
musique,529,What is the source of the body of water where Augrabies Falls is located?,2,"[7296, 2722]","[2722, 4908, 7296, 8340, 2719]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Upper Orange Water Management Area', 'Water supply and sanitation in South Africa', 'Kraai River']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,530,Who is the child of the horse who also fathered Tompion?,2,"[7311, 7312]","[7312, 7311, 1270, 11344, 4892]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Flying Childers', 'Hoop Jr.', 'Incitatus']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,531,Who is the federal leader of the political party Ken Epp belongs to?,2,"[3923, 7321]","[7321, 1852, 7318, 4425, 3923]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['House of Commons of Canada', 'Jake Epp', 'Confederation of Regions Party of Canada']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,532,What is another notable work by the illustrator of Sylvester and the Magic Pebble?,2,"[7328, 7340]","[7328, 1381, 7324, 7322, 7330]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[7340],['Doctor De Soto'],[6],['rank6_10'],6,rank6_10,False,"['Shrek the Halls', 'Garth Williams', 'Tommy Trouble and the Magic Marble', ""William Blake's illustrations of Paradise Lost""]",False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,533,What movie won the Knock on Any Door cast member his only Oscar?,2,"[7346, 7350]","[7350, 7346, 9525, 10187, 9472]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Thomas Mitchell (actor)', 'Pollock (film)', 'List of actors nominated for two Academy Awards in the same year']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,534,The city that Psycho Donuts is located in is in which county?,2,"[7359, 7360]","[7359, 7360, 10995, 1184, 10681]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Video Demons Do Psychotown', 'Crescent City, California', 'Psycho (1960 film)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,535,How many atms does the bank that bought FleetBoston Financial has are there?,2,"[3101, 7372]","[3101, 7372, 7361, 7374, 7377]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Bank of America', 'RBL Bank', 'Yes Bank']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,536,what is the deepest part of the ocean off the east coast of the united states?,2,"[7381, 2047]","[7381, 92, 2047, 7390, 7382]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Capital punishment in the United States', 'Mariana Trench', 'Mariana Trench']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,537,"Who was the artist who is associated with Beyonce's premiere solo recording talking about in the song ""Cry""?",2,"[7398, 1003]","[1003, 1769, 7398, 5858, 5352]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Beyoncé', 'Beyoncé', 'Beyoncé']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,538,"When is Celebrity Big Brother coming to the network that, along with ABC and the distributor of The Cube, is one of the the major broadcasters based in New York?",3,"[1877, 1878, 4265]","[1878, 1233, 4265, 4266, 4260]",200,1.0,1.0,True,2.0,candidate200_complete_top5_incomplete,1,[1877],['New York City'],[6],['rank6_10'],6,rank6_10,False,"['The Muppets Celebrate Jim Henson', 'Celebrity Big Brother (American TV series)', 'Big Brother (American TV series)']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,539,Who was the British general in the birthplace of the performer of Here Come the Girls?,3,"[178, 7419, 7425]","[11047, 11031, 7425, 656, 3852]",200,0.0,0.0,False,1.0,candidate200_incomplete_top5_partial,2,"[178, 7419]","['Battle of New Orleans', 'Mother-in-Law Lounge']","[None, 26]","['missing_200', 'rank21_50']",26,rank21_50,False,"['Henry Havelock', 'Indian Rebellion of 1857', 'Charles James Napier', 'Shirley Abicair']",False,True,0.3333333333333333,False,True,0.3333333333333333,False,True,0.3333333333333333,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666
musique,540,Who is the actress who played the woman who was the Queen of England in 1890 on the network that produced Monsterpiece Theater?,3,"[2397, 7431, 7443]","[7431, 8618, 7443, 8844, 6956]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,1,[2397],['Jenna Coleman'],[9],['rank6_10'],9,rank6_10,False,"['Phonograph record', 'White Queen (Through the Looking-Glass)', 'Victoria & Abdul']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,541,What company merged in 2002 with the CEMM developer?,2,"[7447, 7457]","[7447, 7457, 7458, 7449, 8976]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Spectrum HoloByte', 'Couchbase Server', 'Martin Marietta']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,542,"What day is the feast held in the city containing the headquarters of the company, that owns the record label that released Study in Brown?",4,"[148, 927, 158, 2524]","[2524, 927, 2533, 3668, 2520]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,2,"[148, 158]","['The Right Stuff Records', 'Santa Monica, California']","[6, 30]","['rank6_10', 'rank21_50']",30,rank21_50,False,"['Brown and Roach Incorporated', 'House music', ""Honey in the Lion's Head""]",False,True,0.5,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
musique,543,When did the party who gained control of congress in the midterm elections in 1946 take control of the determiner of rules of the US House and US Senate?,3,"[911, 7469, 1625]","[808, 7469, 911, 813, 913]",200,0.0,0.0,True,2.0,candidate200_complete_top5_incomplete,1,[1625],['Standing Rules of the United States Senate'],[7],['rank6_10'],7,rank6_10,False,"['2002 United States House of Representatives elections', '2010 United States House of Representatives elections', '114th United States Congress']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,544,Where is the province of Aqqala County located?,2,"[7474, 7477]","[7473, 7474, 7477, 10056, 7531]",200,0.0,0.2,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Golestan Province', 'Voshmgir District', 'Bulgan Province']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,545,In what region of the country where Lam Dong is located is John Phan's birthplace?,3,"[4984, 4983, 7487]","[4983, 7487, 6296, 4992, 4984]",200,0.0,0.4,True,3.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Hung Pham', 'Khánh Hòa Province']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,546,What does seal stand for in the U.S. military branch that operates a list of destroyer classes and the USS Stag?,3,"[399, 7490, 387]","[7490, 6199, 399, 387, 1902]",200,1.0,1.0,True,3.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['World War II', 'USS Sea Devil (SSN-664)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,547,Who did the cast member of The Woman in the Window play in the Ten Commendments?,2,"[5499, 7501]","[7501, 5499, 5492, 5502, 3165]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Ten Modern Commandments', 'The Ten Commandments (1923 film)', 'Adam Lambert']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,548,"What was the name of Forced Vengeance's producer in Walker, Texas Ranger?",2,"[7505, 7517]","[7517, 9926, 7505, 7506, 7519]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['National debt of the United States', 'Sheree J. Wilson', 'Sheree J. Wilson']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,549,Who was the company preceding Metalmark Capital named after?,2,"[7526, 7533]","[7526, 8976, 7448, 7157, 10281]",200,0.0,0.5,False,1.0,candidate200_incomplete_top5_partial,1,[7533],['Harold Stanley'],[None],['missing_200'],,missing_200,False,"['Martin Marietta', 'Verizon Communications', 'TransMarket Group', 'History of Mexico']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5
musique,550,Where did the arguer that the country in control of Estonia before the Germans had become an imperialist power declare he would intervene in the Korean conflict?,3,"[7541, 537, 550]","[548, 2683, 3734, 550, 540]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,2,"[7541, 537]","['Estonia', 'Korean War']","[7, 6]","['rank6_10', 'rank6_10']",7,rank6_10,True,"['Korean War', 'Korean War', 'United States in the Korean War', 'Korean War']",False,True,0.3333333333333333,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,551,"What label is responsible for the performer of ""Friend Like That""?",2,"[7552, 2285]","[7552, 2285, 7554, 7200, 6716]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Friend Like Me', 'Like a Love?', 'Marcia Griffiths & Friends']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,552,How many miles is Sloan Thomas' birthplace from Nashville?,2,"[7559, 1045]","[7559, 4184, 7558, 7564, 1045]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Sports in the United States', 'Chattanooga, Tennessee', 'E. Thomas Wood']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,553,Which county shares a border with the county where the most populous city in the other state that sent Tennessee the most tourists in 2013 is located?,4,"[1294, 7576, 1280, 1288]","[1285, 7576, 1045, 7558, 5770]",200,0.0,0.4,False,1.0,candidate200_incomplete_top5_partial,3,"[1294, 1280, 1288]","['Alpena Power Company', 'Sno*Drift', 'List of municipalities in Georgia (U.S. state)']","[None, None, None]","['missing_200', 'missing_200', 'missing_200']",,missing_200,False,"['Tennessee', 'Tennessee', 'Chattanooga, Tennessee', 'Mecklenburg County, North Carolina']",False,True,0.25,False,True,0.25,False,True,0.25,False,True,0.25,False,True,0.25,False,True,0.25
